dataset,sample_id,candidate_set,anchor_candidate_audio_cosine,candidate_pairwise_audio_cosine,unique_candidate_count,same_video_or_self_count,semantic_class_available,same_semantic_class_rate,unique_semantic_class_count
vggss,Bi9gmCJNqDE_000030,top4_confusing,0.82692325,0.8004811,4,0,True,0.0,4
vggss,BiRPlINV5N4_000023,top4_confusing,0.6155528,0.5508125,4,0,True,0.0,4
vggss,BioGVnRl7OE_000127,top4_confusing,0.59741354,0.6619863,4,0,True,0.0,4
vggss,BjHakHE9geo_000011,top4_confusing,0.70821667,0.736285,4,0,True,0.0,4
vggss,BjYsesK0GQw_000030,top4_confusing,0.662768,0.7312848,4,0,True,0.0,4
vggss,BjiPjoHIpM0_000005,top4_confusing,0.6942105,0.6506048,4,0,True,0.0,4
vggss,Bk34jgx0Vo4_000356,top4_confusing,0.7856567,0.7456735,4,0,True,0.0,4
vggss,Bo3Mvu8I81g_000458,top4_confusing,0.7238383,0.70234686,4,0,True,0.0,4
vggss,BoFlhQi81aQ_000089,top4_confusing,0.7020594,0.72662956,4,0,True,0.0,4
vggss,Bpw53tN6h8E_000030,top4_confusing,0.5020947,0.6657335,4,0,True,0.0,4
vggss,Bq10zG74Wc0_000040,top4_confusing,0.57762074,0.5684716,4,0,True,0.0,4
vggss,BqCBBcWN9bw_000023,top4_confusing,0.5904533,0.62814474,4,0,True,0.0,4
vggss,BqY5blRv2Lw_000090,top4_confusing,0.7274987,0.66356885,4,0,True,0.0,4
vggss,BqmRiPZgeVY_000296,top4_confusing,0.67188185,0.6837449,4,0,True,0.0,4
vggss,BrjXD7rdihs_000497,top4_confusing,0.5536061,0.62487024,4,0,True,0.0,4
vggss,BsnjK6DypAg_000030,top4_confusing,0.5681284,0.74481136,4,0,True,0.0,4
vggss,Bw73mqfb-0k_000045,top4_confusing,0.6073425,0.5982464,4,0,True,0.0,4
vggss,BwJ2YYLFwTc_000118,top4_confusing,0.5921376,0.5776263,4,0,True,0.0,4
vggss,Bw_fNvTp6jg_000030,top4_confusing,0.7390176,0.71938705,4,0,True,0.0,4
vggss,Bx9dAclTA04_000176,top4_confusing,0.7495603,0.6741889,4,0,True,0.25,4
vggss,BxnLAGsByCI_000010,top4_confusing,0.65310645,0.63560194,4,0,True,0.0,4
vggss,BxtN7sKDt5E_000030,top4_confusing,0.5406434,0.6228313,4,0,True,0.0,4
vggss,BymkWsAcLR4_000000,top4_confusing,0.77604365,0.70974404,4,0,True,0.0,4
vggss,BzOeIRpjUN4_000599,top4_confusing,0.6874719,0.67847943,4,0,True,0.0,4
vggss,BzcOUlROXVo_000110,top4_confusing,0.61372614,0.61654276,4,0,True,0.0,4
vggss,C-fRZcWsRYM_000010,top4_confusing,0.8373915,0.797494,4,0,True,0.0,4
vggss,C00BpiE52mM_000270,top4_confusing,0.6656197,0.7273906,4,0,True,0.0,4
vggss,C1pyHakPaIE_000030,top4_confusing,0.5463003,0.6562319,4,0,True,0.0,4
vggss,C1tpllWtBVk_000000,top4_confusing,0.6296242,0.6672859,4,0,True,0.0,4
vggss,C3LXTkKw6sU_000030,top4_confusing,0.6831401,0.6925154,4,0,True,0.0,4
vggss,C3yqIuEs_zQ_000430,top4_confusing,0.7117026,0.5972405,4,0,True,0.0,4
vggss,C46X66FU_Dw_000030,top4_confusing,0.6674059,0.69723505,4,0,True,0.0,3
vggss,C4EJRCN7f7Q_000558,top4_confusing,0.49213934,0.63625884,4,0,True,0.0,4
vggss,C5enZKUmB4k_000030,top4_confusing,0.5999703,0.5446162,4,0,True,0.0,4
vggss,C6Ex7oHBFdU_000030,top4_confusing,0.5280005,0.6003132,4,0,True,0.0,3
vggss,C70SFMHqnRI_000120,top4_confusing,0.7371031,0.722375,4,0,True,0.0,3
vggss,C7KSF6CW6EM_000357,top4_confusing,0.6585704,0.7101963,4,0,True,0.0,4
vggss,C7hEJn-CQEU_000030,top4_confusing,0.7916984,0.80374694,4,0,True,0.0,4
vggss,C989KLZ_3Tw_000021,top4_confusing,0.48216107,0.6106758,4,0,True,0.0,4
vggss,CA5iF0mpXFE_000030,top4_confusing,0.6435599,0.5447579,4,0,True,0.0,4
vggss,CAbXVOWLYps_000030,top4_confusing,0.54225105,0.5977758,4,0,True,0.0,4
vggss,CCX_4cW_SAU_000000,top4_confusing,0.69817376,0.6500533,4,0,True,0.0,4
vggss,CD2NWcdAcDM_000006,top4_confusing,0.54069954,0.6459569,4,0,True,0.0,4
vggss,CDABuTQLNe8_000140,top4_confusing,0.76106167,0.72628146,4,0,True,0.0,4
vggss,CDIex7WRfFo_000025,top4_confusing,0.7145603,0.7102752,4,0,True,0.0,4
vggss,CF7-FnDkLwU_000030,top4_confusing,0.4986322,0.6236675,4,0,True,0.0,4
vggss,CGYflJRiLt0_000030,top4_confusing,0.5365237,0.6535947,4,0,True,0.0,4
vggss,CHxOPxrzSfQ_000214,top4_confusing,0.7215601,0.72139144,4,0,True,0.0,4
vggss,CIJ9L83uKtE_000030,top4_confusing,0.68122405,0.6638984,4,0,True,0.0,4
vggss,CIJhL5kL8Sg_000788,top4_confusing,0.716024,0.69152826,4,0,True,0.0,4
vggss,CK5D-skzB5Y_000170,top4_confusing,0.6932641,0.69720554,4,0,True,0.0,3
vggss,CK7_1E8cNMM_000043,top4_confusing,0.6557337,0.7766428,4,0,True,0.0,4
vggss,CL5vkiMs2c0_000010,top4_confusing,0.5820452,0.6760867,4,0,True,0.0,4
vggss,CLtTzEgjeJk_000066,top4_confusing,0.742855,0.78669935,4,0,True,0.0,4
vggss,CMCtge02AnU_000260,top4_confusing,0.84930193,0.8155782,4,0,True,0.0,4
vggss,COhPkkb8I0c_000096,top4_confusing,0.5753591,0.572781,4,0,True,0.0,4
vggss,CPVPmzfWJhQ_000020,top4_confusing,0.54200256,0.71605915,4,0,True,0.0,4
vggss,CPvs0cy_RR4_000034,top4_confusing,0.59835875,0.5808849,4,0,True,0.0,4
vggss,CQ8oRAR8mVo_000014,top4_confusing,0.5709301,0.5309796,4,0,True,0.0,4
vggss,CQGQV-JxPoI_000030,top4_confusing,0.64465827,0.7108071,4,0,True,0.0,4
vggss,CQNxQ_dD040_000005,top4_confusing,0.5438244,0.6715395,4,0,True,0.0,4
vggss,CQpGLOiNpnI_000590,top4_confusing,0.820917,0.71024483,4,0,True,0.0,4
vggss,CRdma6NINIw_000030,top4_confusing,0.6373851,0.6011831,4,0,True,0.0,4
vggss,CSEWnDLoCNA_000021,top4_confusing,0.6737236,0.63368565,4,0,True,0.0,4
vggss,CT7CrLxIuQI_000030,top4_confusing,0.70588624,0.68323356,4,0,True,0.0,4
vggss,CTDxHMKWxI8_000265,top4_confusing,0.66519874,0.6309199,4,0,True,0.25,4
vggss,CTWtiwntfgw_000030,top4_confusing,0.6231478,0.60151774,4,0,True,0.0,4
vggss,CU72qSlceqM_000030,top4_confusing,0.4947677,0.65951055,4,0,True,0.0,4
vggss,CUJ1MnvyKOw_000040,top4_confusing,0.6548384,0.5944953,4,0,True,0.0,4
vggss,CUL0UrnVfZI_000030,top4_confusing,0.6011554,0.59297085,4,0,True,0.0,4
vggss,CUt0oGFuxL8_000053,top4_confusing,0.7183818,0.60448307,4,0,True,0.0,4
vggss,CV3EAozMSzw_000047,top4_confusing,0.77802193,0.73663396,4,0,True,0.0,4
vggss,CWA2pRIDHuI_000000,top4_confusing,0.5983623,0.72325295,4,0,True,0.0,4
vggss,CWY1Y5hjfpo_000030,top4_confusing,0.7163286,0.76588744,4,0,True,0.0,4
vggss,CW_UrQzAqzU_000025,top4_confusing,0.5765439,0.5222489,4,0,True,0.0,4
vggss,CWxZNhucY8o_000573,top4_confusing,0.72347426,0.78460604,4,0,True,0.0,4
vggss,CX-gGuT3iEs_000230,top4_confusing,0.6692312,0.74471664,4,0,True,0.0,3
vggss,CXISjTeWfTE_000200,top4_confusing,0.5479909,0.5715311,4,0,True,0.0,4
vggss,CZgx_6XaEkg_000030,top4_confusing,0.7024743,0.8308797,4,0,True,0.0,4
vggss,C_GSeZOpoRo_000030,top4_confusing,0.63045555,0.7149775,4,0,True,0.0,4
vggss,CcR1jeBHtCk_000058,top4_confusing,0.62539697,0.6540821,4,0,True,0.0,4
vggss,CdSt0vG0uk0_000320,top4_confusing,0.5861102,0.5987065,4,0,True,0.0,4
vggss,Ce1P47VwTAI_000030,top4_confusing,0.74730325,0.73045176,4,0,True,0.0,4
vggss,Ce2fbtvF_TI_000136,top4_confusing,0.72541785,0.6775272,4,0,True,0.0,4
vggss,CfnFpH_Xe4Y_000013,top4_confusing,0.6282973,0.70455647,4,0,True,0.0,4
vggss,Cg07QFTiJtI_000030,top4_confusing,0.65074646,0.7548135,4,0,True,0.0,4
vggss,CgMmtC41T9k_000030,top4_confusing,0.7182645,0.7179117,4,0,True,0.0,4
vggss,CgMt2IylPic_000494,top4_confusing,0.6109085,0.60405856,4,0,True,0.0,4
vggss,CguHOT6Ve3E_000020,top4_confusing,0.6177893,0.7514406,4,0,True,0.0,4
vggss,CgzmlbU6hsk_000030,top4_confusing,0.59114146,0.64254814,4,0,True,0.0,4
vggss,ChBwdyjZAJI_000030,top4_confusing,0.75792074,0.7504201,4,0,True,0.0,3
vggss,Chc1xUT9KB0_000070,top4_confusing,0.50441897,0.7275462,4,0,True,0.0,4
vggss,Cih7zp6KJac_000060,top4_confusing,0.70009774,0.63698083,4,0,True,0.0,4
vggss,CiuMO1EkzU4_000010,top4_confusing,0.60875475,0.55620646,4,0,True,0.25,4
vggss,CjO1ZZZI8CE_000030,top4_confusing,0.6278068,0.6942385,4,0,True,0.0,4
vggss,CjuYza6dsvs_000030,top4_confusing,0.73702586,0.74009746,4,0,True,0.0,4
vggss,ClaW4rHT6t0_000000,top4_confusing,0.74982905,0.6946718,4,0,True,0.0,4
vggss,CljO1-A89-g_000030,top4_confusing,0.643894,0.5406877,4,0,True,0.0,4
vggss,Cmb7oRnRLio_000034,top4_confusing,0.6574899,0.60975283,4,0,True,0.0,4
vggss,Cmhpj4MJ_hQ_000020,top4_confusing,0.72214067,0.6916368,4,0,True,0.0,4
vggss,Cmz0InA1eM4_000030,top4_confusing,0.6156872,0.65079373,4,0,True,0.0,4
vggss,Co7vOJiMeO0_000064,top4_confusing,0.7072683,0.7859614,4,0,True,0.0,4
vggss,CpoUHOCPaNw_000020,top4_confusing,0.68321353,0.7879706,4,0,True,0.0,4
vggss,Cpwy_3wUjSc_000330,top4_confusing,0.71928066,0.69075584,4,0,True,0.0,4
vggss,Cqb1zyyTiHw_000000,top4_confusing,0.6919507,0.6856299,4,0,True,0.0,4
vggss,Cqb1zyyTiHw_000011,top4_confusing,0.56728494,0.5928777,4,0,True,0.0,4
vggss,CqmuLdNiEjE_000077,top4_confusing,0.70287734,0.60962087,4,0,True,0.0,4
vggss,CrOlDmMSVSM_000120,top4_confusing,0.67290413,0.60769254,4,0,True,0.0,4
vggss,Cs0UHi69c7Y_000030,top4_confusing,0.7841121,0.7648279,4,0,True,0.0,4
vggss,CsRF3qYnSLI_000030,top4_confusing,0.70898855,0.62847084,4,0,True,0.0,4
vggss,Cs_DJvnYWTs_000010,top4_confusing,0.6943668,0.62339664,4,0,True,0.0,4
vggss,Ct9ltnuEPvc_000038,top4_confusing,0.6332005,0.5925738,4,0,True,0.0,4
vggss,CxSALNdzjKs_000096,top4_confusing,0.65547186,0.68533444,4,0,True,0.0,4
vggss,CxSALNdzjKs_000125,top4_confusing,0.6593796,0.5891761,4,0,True,0.0,4
vggss,D-7c7OP4dFg_000051,top4_confusing,0.6094307,0.5783834,4,0,True,0.0,4
vggss,D-p9s8y2z_U_000000,top4_confusing,0.75266594,0.77373654,4,0,True,0.0,4
vggss,D05-MrPXqjw_000030,top4_confusing,0.6662261,0.7403364,4,0,True,0.0,4
vggss,D0L-M4trkpw_000210,top4_confusing,0.77008116,0.72639066,4,0,True,0.0,4
vggss,D0Vk5yjzXB0_000017,top4_confusing,0.66272634,0.60142976,4,0,True,0.0,4
vggss,D1KdCkSFmnk_000000,top4_confusing,0.7088379,0.65623146,4,0,True,0.0,4
vggss,D1VQAb8CfWM_000008,top4_confusing,0.8107723,0.77560884,4,0,True,0.0,4
vggss,D1VQAb8CfWM_000022,top4_confusing,0.6459436,0.6834504,4,0,True,0.0,4
vggss,D1eDJb5FMw0_000065,top4_confusing,0.64526755,0.65406376,4,0,True,0.0,4
vggss,D1tl1eS7ubI_000000,top4_confusing,0.6398356,0.6324249,4,0,True,0.0,4
vggss,D2ISzNuhtxE_000009,top4_confusing,0.57132924,0.5572184,4,0,True,0.0,4
vggss,D2IvCQMkGWk_000055,top4_confusing,0.69872975,0.67714745,4,0,True,0.0,4
vggss,D30UC-C-lIs_000029,top4_confusing,0.61612123,0.54688126,4,0,True,0.0,4
vggss,D3BJuOwltoI_000010,top4_confusing,0.61836016,0.580061,4,0,True,0.0,4
vggss,D3FV0JAngZ4_000210,top4_confusing,0.58234656,0.6816392,4,0,True,0.0,4
vggss,D4Jb8jIl-2A_000378,top4_confusing,0.74417925,0.65461695,4,0,True,0.0,4
vggss,D5Zi0Mfo0Ts_000048,top4_confusing,0.6864469,0.5845576,4,0,True,0.0,4
vggss,D668Jl6zuAk_000190,top4_confusing,0.6780016,0.6753766,4,0,True,0.0,4
vggss,D7iyQCgox0g_000017,top4_confusing,0.7518493,0.7035602,4,0,True,0.0,3
vggss,D8R-u0sG5eg_000009,top4_confusing,0.5705893,0.70205146,4,0,True,0.0,4
vggss,D9ag3OB7E4k_000000,top4_confusing,0.6540652,0.68506366,4,0,True,0.0,3
vggss,D9qpDjafWRM_000030,top4_confusing,0.62292206,0.7360242,4,0,True,0.0,4
vggss,DA2QCyip6mY_000618,top4_confusing,0.57077223,0.6737277,4,0,True,0.0,4
vggss,DC4_1CHRcx8_000196,top4_confusing,0.69701856,0.6003837,4,0,True,0.0,4
vggss,DCftdpZ9lIs_000162,top4_confusing,0.6259587,0.6832865,4,0,True,0.0,4
vggss,DCrct29xGEY_000030,top4_confusing,0.7548976,0.7490463,4,0,True,0.0,4
vggss,DDZlMjb-0i4_000150,top4_confusing,0.6271832,0.70007163,4,0,True,0.0,4
vggss,DDhKU_VH0Js_000228,top4_confusing,0.6550619,0.6951532,4,0,True,0.0,4
vggss,DDlAcAppYtE_000026,top4_confusing,0.61110497,0.6242998,4,0,True,0.0,4
vggss,DDoJMpe85o0_000386,top4_confusing,0.7403784,0.7361919,4,0,True,0.0,4
vggss,DEGSyVygE98_000110,top4_confusing,0.67705387,0.62157196,4,0,True,0.0,4
vggss,DEXE_V8oBYI_000030,top4_confusing,0.5568029,0.70983523,4,0,True,0.0,4
vggss,DFTZgruYPL4_000115,top4_confusing,0.71776265,0.7094324,4,0,True,0.0,3
vggss,DFf71XYDX3g_000016,top4_confusing,0.6097292,0.72189516,4,0,True,0.0,4
vggss,DGS6j6k14ak_000105,top4_confusing,0.57368815,0.6968689,4,0,True,0.0,4
vggss,DGeHJrq-FoI_000012,top4_confusing,0.58805394,0.6525791,4,0,True,0.0,4
vggss,DHoVXJe-MXY_000293,top4_confusing,0.6781388,0.6651683,4,0,True,0.0,4
vggss,DHoVXJe-MXY_000729,top4_confusing,0.5933156,0.56518364,4,0,True,0.0,4
vggss,DIAS8gDM8Hg_000003,top4_confusing,0.7721571,0.7632306,4,0,True,0.0,4
vggss,DIooS7FSHYk_000030,top4_confusing,0.449432,0.69652224,4,0,True,0.0,4
vggss,DJbFAoB4-_o_000170,top4_confusing,0.73297864,0.69743514,4,0,True,0.0,4
vggss,DKH0HIZP284_000070,top4_confusing,0.67926276,0.7015303,4,0,True,0.0,4
vggss,DKPvyyDnRe4_000003,top4_confusing,0.681152,0.63244134,4,0,True,0.0,4
vggss,DKSrNxPQrbY_000090,top4_confusing,0.6435968,0.64028615,4,0,True,0.0,4
vggss,DLMKy0_82iw_000150,top4_confusing,0.7338536,0.6926256,4,0,True,0.0,4
vggss,DLbcnJVnyaI_000134,top4_confusing,0.6121952,0.575968,4,0,True,0.0,4
vggss,DLncH1MUazE_000005,top4_confusing,0.6408942,0.7321479,4,0,True,0.0,3
vggss,DNDz_sjBBY0_000230,top4_confusing,0.6387175,0.6573088,4,0,True,0.0,4
vggss,DNwWLZCupMc_000300,top4_confusing,0.702354,0.74876,4,0,True,0.0,4
vggss,DPdAsDw3chc_000030,top4_confusing,0.5515321,0.64406943,4,0,True,0.0,4
vggss,DPpmV4JqYsM_000030,top4_confusing,0.74968934,0.6403975,4,0,True,0.0,4
vggss,DQIwRVrlYqI_000159,top4_confusing,0.7831665,0.8051545,4,0,True,0.25,4
vggss,DRC7KTs-BLc_000008,top4_confusing,0.5558069,0.6602847,4,0,True,0.0,4
vggss,DRSs6q_sTr4_000000,top4_confusing,0.65136397,0.6510346,4,0,True,0.0,4
vggss,DSGMDArb1QI_000030,top4_confusing,0.62120646,0.5816174,4,0,True,0.0,4
vggss,DShnW2mZR-0_000002,top4_confusing,0.58827573,0.6610816,4,0,True,0.0,4
vggss,DTkc7PSmJ90_000030,top4_confusing,0.61270875,0.66472644,4,0,True,0.0,4
vggss,DUNOn71oGCw_000040,top4_confusing,0.70720714,0.7040438,4,0,True,0.25,4
vggss,DUSKxRMntZY_000268,top4_confusing,0.566929,0.6373609,4,0,True,0.0,4
vggss,DUlxiX4ri1Q_000045,top4_confusing,0.6692538,0.7489669,4,0,True,0.0,4
vggss,DVDQyIt56nQ_000200,top4_confusing,0.70236474,0.7018747,4,0,True,0.0,4
vggss,DVU3ovcB058_000037,top4_confusing,0.5839711,0.67455673,4,0,True,0.0,4
vggss,DWLJMnVOT20_000083,top4_confusing,0.598396,0.8096218,4,0,True,0.0,3
vggss,DXWEVucEPvU_000006,top4_confusing,0.6869311,0.6266368,4,0,True,0.0,4
vggss,DYTLct-5tVs_000000,top4_confusing,0.6451434,0.6453617,4,0,True,0.0,4
vggss,DYdalOQnx1Y_000030,top4_confusing,0.7126795,0.67170304,4,0,True,0.0,4
vggss,DZ2idjIBgKk_000030,top4_confusing,0.611616,0.6093145,4,0,True,0.0,4
vggss,DZFP5hm7iKg_000161,top4_confusing,0.776966,0.69916695,4,0,True,0.25,4
vggss,DZFP5hm7iKg_000195,top4_confusing,0.54310966,0.6937962,4,0,True,0.0,4
vggss,DaaY_n80b2Y_000005,top4_confusing,0.68999875,0.75449896,4,0,True,0.0,3
vggss,Daqv2F6SEmQ_000030,top4_confusing,0.5940306,0.68033886,4,0,True,0.0,4
vggss,Db0c4aAwUbY_000030,top4_confusing,0.6641841,0.6426253,4,0,True,0.0,4
vggss,Db6Hjt0x28k_000056,top4_confusing,0.61391234,0.6560236,4,0,True,0.0,4
vggss,Dbo9tI1f2mo_000083,top4_confusing,0.66901064,0.5846767,4,0,True,0.0,4
vggss,DcMUa81JfBE_000010,top4_confusing,0.703495,0.6268827,4,0,True,0.25,4
vggss,DcMUa81JfBE_000032,top4_confusing,0.6391153,0.7121418,4,0,True,0.0,4
vggss,DcU6AzN7imA_000210,top4_confusing,0.79121214,0.7422387,4,0,True,0.25,4
vggss,Ddo9DOeh-PA_000218,top4_confusing,0.6279173,0.7466526,4,0,True,0.0,4
vggss,DeiK0fdPv8Y_000008,top4_confusing,0.62726754,0.613495,4,0,True,0.25,4
vggss,DexDu4FDEWM_000031,top4_confusing,0.55718166,0.48233542,4,0,True,0.0,4
vggss,DfrOLl-Or0Q_000011,top4_confusing,0.61116236,0.60379213,4,0,True,0.0,4
vggss,DhiZ6pZ8LEc_000170,top4_confusing,0.6252246,0.752006,4,0,True,0.0,3
vggss,DiUgEH6m7fw_000099,top4_confusing,0.6259515,0.59968525,4,0,True,0.0,4
vggss,DitJemO43co_000014,top4_confusing,0.7026497,0.72196174,4,0,True,0.0,4
vggss,Dj9gyAoqmQ0_000030,top4_confusing,0.6334189,0.5927399,4,0,True,0.0,4
vggss,DjPrMmqCqlg_000075,top4_confusing,0.6989615,0.6193968,4,0,True,0.0,4
vggss,DjXyE3_g0b4_000156,top4_confusing,0.681591,0.55099696,4,0,True,0.0,4
vggss,DjqOjkoVu3M_000153,top4_confusing,0.623086,0.69960266,4,0,True,0.0,4
vggss,DkhdvvtvwTE_000020,top4_confusing,0.66173315,0.79411334,4,0,True,0.0,4
vggss,Dm8tMkoPiX0_000090,top4_confusing,0.81610096,0.7013083,4,0,True,0.25,4
vggss,Dm8tMkoPiX0_000135,top4_confusing,0.577161,0.673587,4,0,True,0.0,4
vggss,DmJL3kSguyw_000023,top4_confusing,0.7196567,0.6711643,4,0,True,0.0,4
vggss,DmTSz-8AGRg_000003,top4_confusing,0.6981649,0.6508417,4,0,True,0.0,4
vggss,Do5DfkHBhtg_000400,top4_confusing,0.6646858,0.68183756,4,0,True,0.0,4
vggss,DoPxrS9KYB0_000490,top4_confusing,0.5760874,0.68530154,4,0,True,0.0,4
vggss,DoT_HlcSeck_000030,top4_confusing,0.6143153,0.6067713,4,0,True,0.0,4
vggss,DpLi9YH5idY_000030,top4_confusing,0.8023354,0.7119966,4,0,True,0.25,4
vggss,DpdjtEEqTIQ_000003,top4_confusing,0.6773294,0.692715,4,0,True,0.0,4
vggss,DpxmQlaOtDg_000194,top4_confusing,0.70734274,0.71450305,4,0,True,0.0,4
vggss,DqQT03hOLA4_000240,top4_confusing,0.6551623,0.6229047,4,0,True,0.0,4
vggss,Dqv8aWzOgmo_000049,top4_confusing,0.62866914,0.6987485,4,0,True,0.0,4
vggss,Dr0Crzj0f4I_000141,top4_confusing,0.6828893,0.6693146,4,0,True,0.0,4
vggss,DrN1hZuDLqA_000153,top4_confusing,0.6774639,0.6240297,4,0,True,0.0,4
vggss,Dr_iScgnMPY_000026,top4_confusing,0.635363,0.68556684,4,0,True,0.0,3
vggss,DroAzooK4yw_000030,top4_confusing,0.8029275,0.72407293,4,0,True,0.0,4
vggss,DtUw0XOALfk_000064,top4_confusing,0.64825857,0.52605915,4,0,True,0.0,4
vggss,Dtj3xlb92Vk_000070,top4_confusing,0.7527989,0.6688404,4,0,True,0.0,4
vggss,Dvq1kY70ip4_000025,top4_confusing,0.7086752,0.70071214,4,0,True,0.0,4
vggss,Dx13FJh7_tU_000022,top4_confusing,0.56470203,0.55881375,4,0,True,0.0,4
vggss,DyC9UIPr8tY_000034,top4_confusing,0.69237304,0.6590248,4,0,True,0.0,4
vggss,DymSRUrjT5c_000560,top4_confusing,0.7125172,0.62422687,4,0,True,0.0,4
vggss,DyzH7KzpIMk_000013,top4_confusing,0.62134725,0.64600754,4,0,True,0.0,4
vggss,E-hmA_v9ePI_000022,top4_confusing,0.75762904,0.74143857,4,0,True,0.0,3
vggss,E-pIudhSCSg_000496,top4_confusing,0.8417806,0.8404954,4,0,True,0.0,3
vggss,E0pr-jw5Nrg_000129,top4_confusing,0.70401216,0.8008013,4,0,True,0.0,4
vggss,E1cKPUWHa8I_000084,top4_confusing,0.66040045,0.6025133,4,0,True,0.0,4
vggss,E2DcawleYIY_000030,top4_confusing,0.6056773,0.6869361,4,0,True,0.0,4
vggss,E3KhunKjg9s_000181,top4_confusing,0.67235845,0.6041786,4,0,True,0.0,4
vggss,E3XIdP8kxwg_000110,top4_confusing,0.60483444,0.63408995,4,0,True,0.0,4
vggss,E3rjAlJCmUs_000422,top4_confusing,0.6880775,0.60855025,4,0,True,0.25,4
vggss,E4oNVFYPj8Y_000300,top4_confusing,0.7352493,0.66416144,4,0,True,0.0,4
vggss,E6QQRZHrx6s_000030,top4_confusing,0.701334,0.655925,4,0,True,0.0,4
vggss,E6_602iIrgY_000561,top4_confusing,0.55686736,0.64085704,4,0,True,0.0,4
vggss,E6tdua70y5E_000316,top4_confusing,0.65171725,0.48921004,4,0,True,0.0,4
vggss,E7CeefZM4I8_000008,top4_confusing,0.62653387,0.7280867,4,0,True,0.0,4
vggss,E7m7feGvswI_000229,top4_confusing,0.78346455,0.7291289,4,0,True,0.0,4
vggss,E7m7feGvswI_000620,top4_confusing,0.63360214,0.6597687,4,0,True,0.0,4
vggss,E7n4klULtxI_000530,top4_confusing,0.68676454,0.69064444,4,0,True,0.0,4
vggss,E7q_QwLYI8U_000210,top4_confusing,0.7165519,0.72494894,4,0,True,0.0,4
vggss,E8SPrMj1cto_000030,top4_confusing,0.6101753,0.6074895,4,0,True,0.0,4
vggss,E9Xbw70cul8_000037,top4_confusing,0.75835896,0.70270777,4,0,True,0.0,4
vggss,EAJT9Bk_GeQ_000030,top4_confusing,0.6578013,0.5456864,4,0,True,0.0,4
vggss,EBEXWRdUZB8_000024,top4_confusing,0.7196413,0.76510876,4,0,True,0.0,4
vggss,EBHtpU1tB3E_000000,top4_confusing,0.6228859,0.65998715,4,0,True,0.0,4
vggss,EC7ZXHrHhvE_000057,top4_confusing,0.67729807,0.70570284,4,0,True,0.0,4
vggss,ECP7EJka6N8_000590,top4_confusing,0.7887283,0.7446106,4,0,True,0.0,4
vggss,ECVfSkmVy5Y_000001,top4_confusing,0.6698391,0.60708785,4,0,True,0.0,4
vggss,ED8UQJIMgeY_000521,top4_confusing,0.69762915,0.7157285,4,0,True,0.0,3
vggss,EFSxZd_eGjM_000017,top4_confusing,0.75204206,0.6989179,4,0,True,0.0,4
vggss,EF_X0Ri1S3U_000030,top4_confusing,0.7246929,0.6920417,4,0,True,0.0,4
vggss,EHiNnO7ZU9I_000110,top4_confusing,0.68059015,0.65478116,4,0,True,0.0,4
vggss,EIzBD62ja8E_000030,top4_confusing,0.6821796,0.73192066,4,0,True,0.0,4
vggss,EJJx3eIB6ro_000081,top4_confusing,0.6204088,0.56847364,4,0,True,0.0,4
vggss,EJPTTiY0zxI_000308,top4_confusing,0.6978767,0.69639546,4,0,True,0.0,4
vggss,EJwOhdjhxXY_000012,top4_confusing,0.73683584,0.72931695,4,0,True,0.0,4
vggss,EM2O8RPZcuk_000000,top4_confusing,0.5274697,0.59558934,4,0,True,0.0,4
vggss,ENQli94rpHM_000000,top4_confusing,0.5754619,0.5656968,4,0,True,0.0,4
vggss,ENX0totqysA_000030,top4_confusing,0.739351,0.7014873,4,0,True,0.0,4
vggss,EN_fOMt-IVE_000060,top4_confusing,0.7290241,0.76503104,4,0,True,0.0,4
vggss,EO2y901299I_000030,top4_confusing,0.6771537,0.68045735,4,0,True,0.0,4
vggss,EOKUV6hgMhM_000122,top4_confusing,0.6942262,0.6784065,4,0,True,0.0,4
vggss,EOSB-mXWEHA_000092,top4_confusing,0.7565188,0.69597167,4,0,True,0.0,4
vggss,EPzNwL4OVYI_000263,top4_confusing,0.70105773,0.7458153,4,0,True,0.0,4
vggss,EQ91XVsmq-I_000030,top4_confusing,0.5328044,0.5804821,4,0,True,0.0,4
vggss,EQHrQIaQNv8_000030,top4_confusing,0.77137476,0.7914419,4,0,True,0.0,4
vggss,EQKs1YLMUuI_000004,top4_confusing,0.80103755,0.7602194,4,0,True,0.0,3
vggss,ER2x_QMrxeU_000860,top4_confusing,0.6420556,0.7052383,4,0,True,0.0,3
vggss,ERxlveTpCnw_000137,top4_confusing,0.6380266,0.6523513,4,0,True,0.0,3
vggss,EScf6Anv-8E_000030,top4_confusing,0.66288745,0.6990478,4,0,True,0.0,4
vggss,ETJOLbXNiwA_000007,top4_confusing,0.68668556,0.6306481,4,0,True,0.0,4
vggss,EUF5k23kQuc_000034,top4_confusing,0.63921094,0.6814077,4,0,True,0.0,4
vggss,EUXUKCqUKyo_000005,top4_confusing,0.76701933,0.75713897,4,0,True,0.0,4
vggss,EUy-RsUXJ00_000030,top4_confusing,0.6314598,0.631716,4,0,True,0.0,4
vggss,EVSNLohmKFc_000540,top4_confusing,0.75209945,0.67352325,4,0,True,0.0,4
vggss,EVX-0lgG7Zo_000120,top4_confusing,0.677374,0.63679814,4,0,True,0.0,4
vggss,EW2eK_x3Rfc_000020,top4_confusing,0.64197415,0.6516097,4,0,True,0.0,4
