sample_id,mean_iou,hard_iou,gt_response,nearfp_response,gt_nearfp_gap,gt_vs_nearfp_auroc,precision,coverage,pred_area_ratio,hard_minus_mean_iou,subset
10079676496,0.8373566444783062,0.8408453133083543,0.7824456691741943,0.6421326398849487,0.1403130292892456,0.7918853759765625,0.7889526975970984,0.9411563215489732,0.6593789859693877,0.0034886688300481694,middle
10080652613,0.8127358645358186,0.8766426178819892,0.765485405921936,0.4853731095790863,0.2801122963428497,0.896575927734375,0.958975451095795,0.8344508086253369,0.5147082270408163,0.06390675334617058,middle
10106776154,0.6427890080884371,0.5924544541672644,0.703726053237915,0.6375110149383545,0.0662150382995605,0.621185302734375,0.7938546945098925,0.742554379820973,0.6174864477040817,-0.0503345539211727,middle
10109936483,0.7255390096839028,0.6246967206699539,0.8371037244796753,0.6683721542358398,0.1687315702438354,0.81671142578125,0.6945124617402711,0.9739698307579102,0.4557955994897959,-0.10084228901394898,hard_hurt
10110769444,0.6148552513139174,0.690397729126562,0.767079770565033,0.784282922744751,-0.017203152179718,0.5047454833984375,0.6522609659931,0.8663366336633663,0.6470025510204082,0.07554247781264467,middle
10111706074,0.6186418458311485,0.6513680646721481,0.6262533068656921,0.5561262965202332,0.0701270103454589,0.709625244140625,0.820451045650986,0.628051562856491,0.4012077487244898,0.03272621884099969,middle
10119607346,0.5101455216232834,0.5529731309415344,0.6737357378005981,0.7052024602890015,-0.0314667224884033,0.4713897705078125,0.6083057602647015,0.6219748957192012,0.5300542091836735,0.042827609318251025,middle
10119736773,0.8652089220554747,0.8653666703260512,0.7398436069488525,0.4123870730400085,0.327456533908844,0.9432091346153846,0.9406711409395974,0.8655176199363267,0.6681481186224489,0.00015774827057646323,middle
10129791115,0.6714221704453804,0.6817943061245929,0.7478331327438354,0.5878063440322876,0.1600267887115478,0.7500152587890625,0.7832650330350422,0.8101818810960445,0.4766023596938775,0.010372135679212469,middle
10129813456,0.7688748296343659,0.8492898989442612,0.7250964641571045,0.5109255313873291,0.2141709327697754,0.8785858154296875,0.9407683439018364,0.7964547783800743,0.484016262755102,0.08041506930989528,middle
10163352444,0.7925475210339002,0.8622897056272961,0.7141386270523071,0.4886575639247894,0.2254810631275177,0.86846923828125,0.964435396958448,0.8100035200053638,0.4993024553571428,0.06974218459339587,middle
10165890496,0.5239492912008993,0.5718200774501042,0.645321249961853,0.5756670236587524,0.0696542263031005,0.622100830078125,0.8553660028546184,0.5694441302232981,0.2932278380102041,0.04787078624920493,middle
10173808724,0.7654232626024475,0.73047865666462,0.703607439994812,0.4866623878479004,0.2169450521469116,0.811309814453125,0.977787737540337,0.7705272377938517,0.5558434311224489,-0.034944605937827555,middle
