dataset,model,sample_id,AUD,IMG_QUERY,OBJ_PRIOR,IQR,OGL,EXTRA_IQR_OGL
flickr,original_1.3g_final,2907554899,0.689358446144791,0.682832830473317,0.15782884310618067,0.6867407598862755,0.649997548058062,0.6931115655316721
flickr,original_1.3g_final,2935372113,0.5157406640722033,0.5121902972157658,0.11456637215385847,0.5172230438178163,0.57036994375012,0.5221884804456152
flickr,original_1.3g_final,2961466546,0.46666526545882553,0.39819402100271,0.11770889853499729,0.44892597418975155,0.2984549970531279,0.3791668418176468
flickr,original_1.3g_final,3012435981,0.4311650259457535,0.4710807815066572,0.4164332811431848,0.4559867584093676,0.5115446945750365,0.48229942929068986
flickr,original_1.3g_final,3052033339,0.3944070429829104,0.4113310469606546,0.04103332619710269,0.40035746201966044,0.2626486425846982,0.4038497229366068
flickr,original_1.3g_final,3102685146,0.5048729407496578,0.6425317458570832,0.6618106461291021,0.5741601380958704,0.716447807700868,0.6310741552006465
flickr,original_1.3g_final,3109408703,0.7721466642161368,0.5360426564582835,0.43683274021352314,0.7506483446162137,0.7196614805949735,0.7542243743862382
flickr,original_1.3g_final,3202731977,0.7466113181972213,0.829671407552722,0.5476116944616019,0.7874528858816584,0.8036454866622292,0.789581059923139
flickr,original_1.3g_final,3207674548,0.6159336279979711,0.6385886722376973,0.5695564516129032,0.6239161194354751,0.6719198994252874,0.6578813988849468
flickr,original_1.3g_final,3230152596,0.7048133132189327,0.5610606690976726,0.09007790521532136,0.6712212499402286,0.515222453732075,0.6123344830081281
flickr,original_1.3g_final,3403348616,0.7301414995524577,0.6959936283316972,0.6265729334244221,0.7170280245562624,0.7334044141166436,0.7223203026481715
flickr,original_1.3g_final,3413119417,0.6867051685917629,0.8197118295193123,0.41529397619333897,0.7909307710918329,0.7704731175253393,0.769694819020582
flickr,original_1.3g_final,3416359816,0.40957720399135894,0.4833829968377524,0.48431423386051337,0.44457945752674655,0.4461116167937194,0.43998114881348416
flickr,original_1.3g_final,3484198977,0.6145078020766865,0.622250198780811,0.7450693268658766,0.6404089369503745,0.7687585772041097,0.6943665264142123
flickr,original_1.3g_final,3535748358,0.6576658635482164,0.7037092382280666,0.3266883953611764,0.6916330356859132,0.6590589254140656,0.6991936563169164
flickr,original_1.3g_final,3568893693,0.7306137089936737,0.5778700633597058,0.5247383444338725,0.6799947775565492,0.7271564794855869,0.7191655048117795
flickr,original_1.3g_final,3668283413,0.7321295010150657,0.6443071118869306,0.4714758653306139,0.6962136374852631,0.6195192521700423,0.6537203035635724
flickr,original_1.3g_final,3709678770,0.7750113011824605,0.7253240640162213,0.4016780080420662,0.7531979744162046,0.678000789032449,0.7403062454786593
flickr,original_1.3g_final,3719297546,0.6406421426266538,0.6100633591463188,0.47351206003933055,0.6365873808130529,0.6576527548416153,0.6617061713343135
flickr,original_1.3g_final,3727937033,0.6359403147411713,0.633969357642398,0.3256397390868038,0.6571176080712865,0.644992802037577,0.6283007634657141
flickr,original_1.3g_final,3749326537,0.536760198656442,0.5666010801959671,0.12054567241220389,0.5473320321967523,0.47246255903763607,0.5437579527781705
flickr,original_1.3g_final,3790233127,0.7879390913452142,0.7970232998743009,0.5579276499699749,0.7897417567688321,0.7949051511562433,0.8055851710528777
flickr,original_1.3g_final,3801318146,0.5937484308310319,0.5142804428044281,0.3772051193358699,0.5603027464128988,0.6325706170112041,0.6022755110373172
flickr,original_1.3g_final,3828103578,0.48873217309337197,0.5210115776153512,0.5368880065232035,0.4998836647396775,0.6230442692540934,0.5306942164719514
flickr,original_1.3g_final,3896768873,0.7887199784114419,0.7269803044637482,0.5699188144068997,0.7622365531907537,0.7870336057420374,0.7912707893044197
flickr,original_1.3g_final,3908875350,0.4826180038739933,0.4282535575679172,0.47471174931032045,0.4531468311904425,0.4861202103962713,0.4720369068239894
flickr,original_1.3g_final,3956341886,0.5589402911258738,0.3793900121669469,0.41632616136182016,0.42684499966053363,0.5496691618283696,0.5195099366051713
flickr,original_1.3g_final,4007045926,0.4674722192253749,0.544415127528584,0.7072012370223106,0.48471176075770006,0.6419528005672035,0.5580603448275862
