dataset,model,sample_id,sample_index,gt_response,nearfp_response,gt_nearfp_gap,gt_vs_nearfp_auroc,coverage,precision,background_response,pred_area_ratio,fp_area_ratio,RemoveFP,RemoveTP,AddTP,AddFP,entropy,normalized_entropy,iou,raw_range
flickr,original_1.3g_final,10468313544,46,0.8557665348052979,0.7559438943862915,0.09982264041900635,0.8182830810546875,1.0,0.36022793263646924,0.6785300374031067,0.8236607142857143,0.5087292729591837,0,0,0,0,5.27535184693528,0.9994765531873383,0.3683793781780841,0.0020389908459037542
flickr,original_1.3g_final,10476442285,47,0.81003737449646,0.7502905130386353,0.05974686145782471,0.704864501953125,0.9905660377358491,0.6213447762743537,0.5247496366500854,0.5759127869897959,0.2008330676020408,0,0,0,0,5.276957092128553,0.9997806854953522,0.6366344005956813,0.0012631621211767197
flickr,original_1.3g_final,10476446674,48,0.8080295324325562,0.7470002174377441,0.06102931499481201,0.7222747802734375,0.9775183893359118,0.46164133342031444,0.5323513746261597,0.6110092474489796,0.2666015625,0,0,0,0,5.277041343827988,0.9997966479563585,0.5080863743246397,0.0011749789118766785
flickr,original_1.3g_final,10477544895,49,0.7443429231643677,0.7423925399780273,0.001950383186340332,0.5512847900390625,0.8354686887174794,0.5661071001461665,0.4791960120201111,0.4499561543367347,0.17737563775510204,0,0,0,0,5.275999392766619,0.9995992382506889,0.5281841474502025,0.001590060070157051
flickr,original_1.3g_final,10481128583,50,0.7913854122161865,0.7762612104415894,0.015124201774597168,0.5568695068359375,0.929614181438999,0.6054516268444774,0.5269989967346191,0.6456074617346939,0.24065290178571427,0,0,0,0,5.273697224908814,0.9991630658659569,0.591233834745124,0.002038009464740753
flickr,original_1.3g_final,10520382525,51,0.8435310125350952,0.775672435760498,0.06785857677459717,0.6922760009765625,0.977480372160599,0.6003328986203583,0.5047935843467712,0.5807158801020408,0.18478954081632654,0,0,0,0,5.274406910422088,0.9992975240123015,0.6438759547253152,0.0018688528798520565
flickr,original_1.3g_final,10545790805,52,0.7752140164375305,0.7592113018035889,0.01600271463394165,0.593292236328125,0.9258795647239468,0.7369742540585063,0.5332339406013489,0.7500996492346939,0.1444714604591837,0,0,0,0,5.276444737208764,0.9996836139171716,0.7454914397828366,0.0015681986697018147
flickr,original_1.3g_final,10548273474,53,0.8434714078903198,0.795517086982727,0.04795432090759277,0.7022552490234375,0.9522210349564952,0.4214153014693464,0.5533811450004578,0.5900231186224489,0.29358657525510207,0,0,0,0,5.2762278241536045,0.9996425172246661,0.4482448891603492,0.0014632642269134521
flickr,original_1.3g_final,10549911663,54,0.7793982028961182,0.7179871797561646,0.06141102313995361,0.6989288330078125,0.8401387356140627,0.5095202972190351,0.5942306518554688,0.7295519770408163,0.3494897959183674,0,0,0,0,5.275862637016159,0.9995733282886495,0.46937953770462926,0.0015457076951861382
flickr,original_1.3g_final,10555704135,55,0.7818913459777832,0.7391061782836914,0.0427851676940918,0.6641387939453125,0.844669150257229,0.4555317439057059,0.559654712677002,0.5207868303571429,0.2622767857142857,0,0,0,0,5.274879526502054,0.9993870666066708,0.4367856159985322,0.0019197906367480755
flickr,original_1.3g_final,10557361454,56,0.6764966249465942,0.8890262842178345,-0.21252965927124023,0.0941925048828125,0.7207683073229292,0.1838559529642332,0.56914883852005,0.4881218112244898,0.3850845025510204,0,0,0,0,5.272706806803363,0.9989754196760966,0.17610825397446175,0.0021138498559594154
flickr,original_1.3g_final,10610974774,57,0.8008785247802734,0.7689331769943237,0.03194534778594971,0.6100311279296875,0.952235239260943,0.9353619786448344,0.33162352442741394,0.6962093431122449,0.023856026785714284,0,0,0,0,5.273791285822282,0.999180886796259,0.9201374222072034,0.0017982122953981161
flickr,original_1.3g_final,10624261424,58,0.8084250688552856,0.8046016693115234,0.003823399543762207,0.5228118896484375,0.9896364710304463,0.602898361084759,0.5066678524017334,0.6092354910714286,0.1771564094387755,0,0,0,0,5.274348487105149,0.9992864550377318,0.669889502762431,0.0020136614330112934
flickr,original_1.3g_final,10635080206,59,0.8788211941719055,0.7797996401786804,0.0990215539932251,0.82861328125,0.9969565984474241,0.6043421298895751,0.57393878698349,0.7453962053571429,0.2663624043367347,0,0,0,0,5.276229805521259,0.999642892617734,0.6272164719593751,0.001352737657725811
flickr,original_1.3g_final,10654057765,60,0.761589765548706,0.8055472373962402,-0.04395747184753418,0.3715362548828125,0.9284537643025689,0.6829763542280736,0.5078073740005493,0.6085379464285714,0.1334502551020408,0,0,0,0,5.275770795595681,0.9995559278670204,0.7152313338134925,0.0017409618012607098
flickr,original_1.3g_final,10659354545,61,0.7464885115623474,0.8655921816825867,-0.11910367012023926,0.305908203125,0.7943229409027455,0.7537671799966882,0.6174256205558777,0.7221380739795918,0.17558195153061223,0,0,0,0,5.276970059915152,0.999783142392831,0.6323100430615364,0.0011376445181667805
flickr,original_1.3g_final,10666396623,62,0.6956902742385864,0.6715179681777954,0.024172306060791016,0.58514404296875,0.7984376506895554,0.7222052601735944,0.40788212418556213,0.45693160076530615,0.07760682397959184,0,0,0,0,5.273242652613524,0.9990769418757373,0.6722150048717116,0.0021436065435409546
flickr,original_1.3g_final,10667001125,63,0.8914919495582581,0.7932564616203308,0.09823548793792725,0.85723876953125,1.0,0.3037628006668254,0.5477871894836426,0.5857979910714286,0.38536352040816324,0,0,0,0,5.274112030623692,0.9992416556165893,0.31589095862300764,0.0019261189736425877
flickr,original_1.3g_final,10701841844,64,0.7469496726989746,0.8313562870025635,-0.08440661430358887,0.3191680908203125,0.924181672377342,0.4286535470345574,0.5523431897163391,0.5894052933673469,0.25705516581632654,0,0,0,0,5.274762563059738,0.999364906526819,0.4763103513056547,0.0019363174214959145
flickr,original_1.3g_final,10743985374,65,0.6857500076293945,0.6767625212669373,0.008987486362457275,0.548583984375,0.6863039560628165,0.809873417721519,0.4624248445034027,0.3936144770408163,0.06572863520408163,0,0,0,0,5.276756167718202,0.9997426180369274,0.601225379642159,0.00146403256803751
flickr,original_1.3g_final,10751849775,66,0.8811588287353516,0.7832753658294678,0.09788346290588379,0.84954833984375,1.0,0.6099501162340178,0.6139440536499023,0.8230229591836735,0.30179767219387754,0,0,0,0,5.275661879443309,0.9995352924395232,0.6245366524924687,0.00176272913813591
flickr,original_1.3g_final,10761625676,67,0.8545254468917847,0.7610078454017639,0.09351760149002075,0.7640380859375,0.9845686714915565,0.39026280212352027,0.5146847367286682,0.6044124681122449,0.1676299426020408,0,0,0,0,5.27425255946962,0.9992682804352985,0.579262920908379,0.0019558460917323828
flickr,original_1.3g_final,10771238614,68,0.764896810054779,0.6743755340576172,0.09052127599716187,0.737548828125,0.9180478556860943,0.6470159527087214,0.4457569122314453,0.49222735969387754,0.1282684948979592,0,0,0,0,5.274160476085666,0.9992508341708842,0.6702317290552585,0.0019219373352825642
flickr,original_1.3g_final,10795023275,69,0.6814805269241333,0.7267542481422424,-0.04527372121810913,0.4647064208984375,0.6107214634346417,0.5864051669817265,0.4126241207122803,0.25302933673469385,0.0918765943877551,0,0,0,0,5.276965981891905,0.9997823697640591,0.4431415731674653,0.0010945191606879234
flickr,original_1.3g_final,10796050285,70,0.7807251214981079,0.7633035182952881,0.017421603202819824,0.6191558837890625,0.9134725948639325,0.6543794618341571,0.5236226916313171,0.7258450255102041,0.16460060586734693,0,0,0,0,5.274447551741417,0.9993052239813157,0.6938338816268305,0.002120364224538207
flickr,original_1.3g_final,10805310706,71,0.8298708200454712,0.7924416065216064,0.037429213523864746,0.6575469970703125,0.9782961207434202,0.3276745675848815,0.607333779335022,0.7155412946428571,0.43618463010204084,0,0,0,0,5.276124828547113,0.9996230035132102,0.34691771228049484,0.001625813078135252
flickr,original_1.3g_final,10847897294,72,0.8257548213005066,0.7443490028381348,0.08140581846237183,0.7602691650390625,0.9821682991985753,0.6382587813205254,0.5203575491905212,0.6888153698979592,0.15232382015306123,0,0,0,0,5.276371335235151,0.9996697070624797,0.7328007175364581,0.0014708652161061764
flickr,original_1.3g_final,10859255295,73,0.8169267177581787,0.7451369762420654,0.07178974151611328,0.6957550048828125,0.9504306928076943,0.8282674772036475,0.4419819414615631,0.6491350446428571,0.10435267857142858,0,0,0,0,5.273345174427885,0.9990963658217825,0.8024122187355929,0.001951297977939248
flickr,original_1.3g_final,10862172945,74,0.6840037107467651,0.6694800853729248,0.014523625373840332,0.5538482666015625,0.7465852284728578,0.8118635632799939,0.3787563145160675,0.5206074617346939,0.028340242346938774,0,0,0,0,5.275635843317561,0.9995303595937195,0.710993026686335,0.0016458816826343536
flickr,original_1.3g_final,10939270325,75,0.7847704887390137,0.7847556471824646,1.4841556549072266e-05,0.5758514404296875,0.862284502211391,0.5112517392700417,0.6121681332588196,0.7448182397959183,0.34994818239795916,0,0,0,0,5.273585953396282,0.9991419841881769,0.48106604224891103,0.002230679150670767
flickr,original_1.3g_final,10952523225,76,0.8459901213645935,0.7873179316520691,0.058672189712524414,0.6956024169921875,0.9717963772370453,0.7129183549755926,0.4658117890357971,0.6246611926020408,0.13911033163265307,0,0,0,0,5.273853445401567,0.9991926636490366,0.7454918511351694,0.0017937654629349709
flickr,original_1.3g_final,10979853044,77,0.8844867944717407,0.753105878829956,0.13138091564178467,0.916351318359375,1.0,0.6377892488430046,0.45595747232437134,0.5598294005102041,0.17143654336734693,0,0,0,0,5.272088983940453,0.9988583659736292,0.6756104459319318,0.002080710604786873
flickr,original_1.3g_final,10980225216,78,0.9026297330856323,0.8116438984870911,0.09098583459854126,0.8751373291015625,1.0,0.5162725965803077,0.5455338954925537,0.6515664859693877,0.27656648596938777,0,0,0,0,5.272564119433343,0.9989483858999791,0.5487961502820634,0.002153713721781969
flickr,original_1.3g_final,11002352834,79,0.7241556644439697,,,,0.8159739004349927,0.9368323699421965,0.3811759054660797,0.4309829400510204,0.011559311224489796,0,0,0,0,5.275347337483376,0.9994756988194069,0.7973472921914357,0.0016880808398127556
flickr,original_1.3g_final,11036641226,80,0.9326860904693604,0.7910070419311523,0.141679048538208,0.908599853515625,1.0,0.30876369900670747,0.5447350740432739,0.5437460140306123,0.34630102040816324,0,0,0,0,5.273650735444939,0.9991542578981737,0.32651162790697674,0.0019519173074513674
flickr,original_1.3g_final,11050409385,81,0.8310859203338623,0.8009850978851318,0.03010082244873047,0.670501708984375,0.9560808709175739,0.5193808928390389,0.5174689888954163,0.5897441007653061,0.24880420918367346,0,0,0,0,5.2762201242774385,0.9996410583938784,0.5381490948562625,0.0013154475018382072
flickr,original_1.3g_final,11071986404,82,0.8904144763946533,0.8624570369720459,0.027957439422607422,0.7062454223632812,0.9903355704697987,0.25661716114222116,0.5966628789901733,0.5730030293367347,0.4108936543367347,0,0,0,0,5.276592327466129,0.9997115766021252,0.2628709872804361,0.0013167462311685085
flickr,original_1.3g_final,11101358996,83,0.8172523975372314,0.7657296061515808,0.051522791385650635,0.6773529052734375,0.9139156932453022,0.7563235518875133,0.4403769075870514,0.5216039540816326,0.10778061224489796,0,0,0,0,5.274939474142445,0.9993984243819867,0.7313148852846639,0.0016232444904744625
flickr,original_1.3g_final,11154049584,84,0.7963324189186096,0.6613349914550781,0.1349974274635315,0.80633544921875,0.9748299499775032,0.7221677581271323,0.4181804358959198,0.5082310267857143,0.09048150510204081,0,0,0,0,5.274550668556691,0.9993247606571803,0.785950536670721,0.0017145914025604725
flickr,original_1.3g_final,11314266424,85,0.8448842763900757,0.6575316190719604,0.18735265731811523,0.9137725830078125,0.9740394600207685,0.8765790152101057,0.40929725766181946,0.6184630102040817,0.05755739795918367,0,0,0,0,5.27496680108646,0.9994036017882727,0.8827519065390232,0.0015805666334927082
flickr,original_1.3g_final,11650557765,86,0.8071154356002808,0.7479722499847412,0.05914318561553955,0.7068023681640625,0.9033691630727467,0.6167792658137032,0.5435230135917664,0.6666932397959183,0.19218351403061223,0,0,0,0,5.276320242284173,0.9996600269107065,0.6351881782498269,0.0015378734096884727
flickr,original_1.3g_final,11764496003,87,0.8799662590026855,0.7698551416397095,0.11011111736297607,0.7673797607421875,0.9540328910841805,0.7090293389488063,0.5252570509910583,0.7003547512755102,0.1885562818877551,0,0,0,0,5.274559589285657,0.9993264507926817,0.700330264914623,0.0016622892580926418
flickr,original_1.3g_final,11765015695,88,0.7846242189407349,0.7669044733047485,0.017719745635986328,0.6307220458984375,0.8613159745388319,0.7064513266483272,0.47359439730644226,0.6737683354591837,0.13797433035714285,0,0,0,0,5.274839307742118,0.9993794466964315,0.6892342322843167,0.0016722180880606174
flickr,original_1.3g_final,11776645404,89,0.6795051693916321,0.8527973890304565,-0.17329221963882446,0.3054962158203125,0.7264022568868238,0.6835472688091446,0.5517451167106628,0.6381337691326531,0.1741669323979592,0,0,0,0,5.275917704485185,0.9995837614589349,0.5630836913735882,0.0013205143623054028
flickr,original_1.3g_final,12015590114,90,0.739930272102356,0.6464476585388184,0.0934826135635376,0.751800537109375,0.875045651379976,0.7567567567567568,0.43829473853111267,0.4417051977040816,0.08019770408163265,0,0,0,0,5.275415119349134,0.9994885408795238,0.7232115907032901,0.0017651598900556564
flickr,original_1.3g_final,12031178616,91,0.8397989273071289,0.7790663242340088,0.06073260307312012,0.6628875732421875,0.9687353300159609,0.6171790884077043,0.466992050409317,0.666374362244898,0.17028061224489796,0,0,0,0,5.2730374762590495,0.9990380688372148,0.6914159351336863,0.001851232722401619
flickr,original_1.3g_final,12048726756,92,0.8783733248710632,0.7808287143707275,0.0975446105003357,0.81005859375,1.0,0.5804602834345599,0.5273341536521912,0.6694036989795918,0.23772321428571427,0,0,0,0,5.276133817553825,0.999624706584722,0.6204235548696081,0.0012792614288628101
flickr,original_1.3g_final,12066557153,93,0.9319826364517212,0.8250632882118225,0.10691934823989868,0.863128662109375,1.0,0.4686237626815505,0.565524697303772,0.6463050063775511,0.32108976403061223,0,0,0,0,5.2749778980428275,0.9994057042352796,0.48540309186150504,0.0015497193671762943
flickr,original_1.3g_final,12103535156,94,0.7935854196548462,0.7257755994796753,0.0678098201751709,0.713409423828125,0.8374128091312619,0.47275721343166033,0.5682262182235718,0.5567203443877551,0.26484773596938777,0,0,0,0,5.2758585560182745,0.999572555096298,0.4544547300320039,0.0017619864083826542
flickr,original_1.3g_final,12158276143,95,0.8190116882324219,0.7249584794044495,0.09405320882797241,0.7668914794921875,0.9511620939091726,0.4002089111407269,0.5281137228012085,0.5533123405612245,0.3022560586734694,0,0,0,0,5.272526177078195,0.9989411972810123,0.4138560387373126,0.0022021736949682236
flickr,original_1.3g_final,12328837165,96,0.8473501205444336,0.6999446153640747,0.1474055051803589,0.8668975830078125,0.9709915828371998,0.7668623127310461,0.470929354429245,0.6145966198979592,0.12946428571428573,0,0,0,0,5.276555693645632,0.9997046359002151,0.7665391721500113,0.0012036901898682117
flickr,original_1.3g_final,12373955905,97,0.7865212559700012,0.6932764053344727,0.09324485063552856,0.761749267578125,0.9086720487189247,0.8029455498123628,0.3879086375236511,0.5629384566326531,0.10638552295918367,0,0,0,0,5.272393796942199,0.9989161163298502,0.7485766152322799,0.0020759410690516233
flickr,original_1.3g_final,12444360833,98,0.6791859865188599,0.6606771945953369,0.01850879192352295,0.5051040649414062,0.6998757616991067,0.8737505539416023,0.410546213388443,0.40475526147959184,0.04629703443877551,0,0,0,0,5.27528014028821,0.9994629675319103,0.6411344955288591,0.0018592523410916328
flickr,original_1.3g_final,12512072175,99,0.8390120267868042,0.742587685585022,0.09642434120178223,0.8116912841796875,0.9913301391740816,0.6762645914396888,0.5580069422721863,0.7682955994897959,0.2107780612244898,0,0,0,0,5.27436018050879,0.999288670488588,0.7070022237891197,0.0022053495049476624
flickr,original_1.3g_final,12534178685,100,0.8316860795021057,0.7114711999893188,0.12021487951278687,0.8183746337890625,0.954864593781344,0.8611154184111232,0.48915156722068787,0.7711654974489796,0.09572305484693877,0,0,0,0,5.2758766864134365,0.9995759901098081,0.839336994307018,0.0015852614305913448
flickr,original_1.3g_final,12598610153,101,0.7478588819503784,0.7164819240570068,0.03137695789337158,0.6309356689453125,0.7711250429095377,0.8084135161754679,0.412212610244751,0.5261080994897959,0.07290338010204081,0,0,0,0,5.2732120100238085,0.9990711362819422,0.6810979015399345,0.001992336940020323
flickr,original_1.3g_final,12599965145,102,0.8501085042953491,0.7540282011032104,0.09608030319213867,0.773529052734375,0.9587415099268548,0.8752049363579456,0.3727884590625763,0.668586575255102,0.04661591198979592,0,0,0,0,5.2745293419033095,0.9993207200755032,0.8907107969541608,0.0016062436625361443
flickr,original_1.3g_final,12729873904,103,0.8580875992774963,0.7428497076034546,0.11523789167404175,0.828155517578125,0.9904581627134358,0.6618224057821374,0.5620218515396118,0.7720822704081632,0.18947305484693877,0,0,0,0,5.276901903735695,0.999770229414645,0.7244087813974515,0.001292332075536251
flickr,original_1.3g_final,13153991894,104,0.839935302734375,0.8393941521644592,0.0005411505699157715,0.57037353515625,0.9964177053685347,0.3151482228775415,0.6000175476074219,0.6420400191326531,0.3890904017857143,0,0,0,0,5.276590905654773,0.9997113072234839,0.341696957458266,0.001364292111247778
flickr,original_1.3g_final,13234495505,105,0.7080159187316895,0.7578290700912476,-0.049813151359558105,0.5547027587890625,0.7090222652468539,0.6059066843150231,0.5462953448295593,0.6022799744897959,0.20294563137755103,0,0,0,0,5.273942261715495,0.9992094909291664,0.5085119973339258,0.002161097712814808
flickr,original_1.3g_final,13409856383,106,0.8181768655776978,0.7305483222007751,0.08762854337692261,0.7530670166015625,0.9803303024679904,0.8503686057367286,0.37075933814048767,0.6190808354591837,0.04689492984693878,0,0,0,0,5.270135753461389,0.9984883038197789,0.9015973786606595,0.00233274744823575
flickr,original_1.3g_final,13447842855,107,0.8204689025878906,0.76357102394104,0.056897878646850586,0.6579437255859375,0.9626841340881472,0.6498339402184786,0.43918144702911377,0.49806680484693877,0.12324617346938775,0,0,0,0,5.27445851077891,0.9993073002979932,0.7044483484069664,0.0017340262420475483
flickr,original_1.3g_final,13579448834,108,0.7983921766281128,0.7510942816734314,0.047297894954681396,0.66729736328125,0.9528366999493857,0.632923772846751,0.4985024631023407,0.6520647321428571,0.21177455357142858,0,0,0,0,5.27563554771997,0.9995303035893297,0.6399456101857288,0.0015524979680776596
flickr,original_1.3g_final,13660204414,109,0.7273374795913696,0.7037832140922546,0.02355426549911499,0.58087158203125,0.773541842772612,0.8310025426807119,0.4220121204853058,0.43893494897959184,0.06879783163265306,0,0,0,0,5.2757819995437,0.9995580505848357,0.6750516376512246,0.0015581692568957806
flickr,original_1.3g_final,13721325644,110,0.8027142286300659,0.910659670829773,-0.10794544219970703,0.21405029296875,0.9092627599243857,0.6987603420127839,0.579677939414978,0.7202447385204082,0.17731584821428573,0,0,0,0,5.275505163268194,0.9995056007436749,0.6886513314880214,0.0015697549097239971
flickr,original_1.3g_final,13861270725,111,0.7885048985481262,0.7900235652923584,-0.0015186667442321777,0.5373077392578125,0.9542877391920623,0.5734993469248679,0.5339890122413635,0.7018893494897959,0.18064413265306123,0,0,0,0,5.276587877419228,0.9997107334891601,0.6681497899368156,0.0013941279612481594
flickr,original_1.3g_final,14062380939,112,0.7913377285003662,0.7226462960243225,0.0686914324760437,0.7153167724609375,0.9244746463788455,0.522196261682243,0.5140210390090942,0.47767857142857145,0.19294084821428573,0,0,0,0,5.276461873923694,0.9996868606664441,0.5390296948685372,0.0015245955437421799
flickr,original_1.3g_final,14172932360,113,0.8165178298950195,0.8376182317733765,-0.021100401878356934,0.5119171142578125,0.8767849146723717,0.6912139635222593,0.4967230260372162,0.5081114477040817,0.1412627551020408,0,0,0,0,5.27269701234972,0.9989735640033279,0.6481958288888071,0.0022913713473826647
flickr,original_1.3g_final,14174434304,114,0.8332278728485107,0.7675629258155823,0.06566494703292847,0.7451629638671875,0.9462074303405573,0.8367776753981835,0.4570099115371704,0.7570352359693877,0.10622608418367346,0,0,0,0,5.276889844962799,0.9997679447403486,0.8166332665330661,0.0010836622677743435
flickr,original_1.3g_final,14203929291,115,0.8667330741882324,0.756484866142273,0.11024820804595947,0.856597900390625,0.992514822620994,0.6255369335816263,0.5849753618240356,0.8026745854591837,0.2491828762755102,0,0,0,0,5.27530582153444,0.999467833141676,0.6649730114948597,0.0018579463940113783
flickr,original_1.3g_final,14414061986,116,0.8092042207717896,0.754157543182373,0.055046677589416504,0.6751251220703125,0.8962231115557779,0.6588276394660391,0.43451911211013794,0.5419523278061225,0.1268933354591837,0,0,0,0,5.271396234090574,0.9987271164850136,0.6797245513525818,0.0022621455136686563
flickr,original_1.3g_final,14566072101,117,0.708858847618103,0.7280187606811523,-0.019159913063049316,0.5158233642578125,0.7817299506214882,0.8036795854777159,0.45265471935272217,0.5692562181122449,0.08424346301020408,0,0,0,0,5.276420708214373,0.999679061345668,0.6833621100261967,0.0013710418716073036
flickr,original_1.3g_final,14648401332,118,0.7952939867973328,0.6903771162033081,0.10491687059402466,0.80926513671875,0.9389199255121042,0.8433130394059009,0.38004183769226074,0.5957828443877551,0.07959980867346939,0,0,0,0,5.275243408670015,0.9994560083010928,0.8173388665542731,0.0014847381971776485
flickr,original_1.3g_final,14652810592,119,0.8498930931091309,0.7006413340568542,0.1492517590522766,0.9152679443359375,0.9895261652624256,0.7600712483301173,0.4004172384738922,0.6713368941326531,0.09416852678571429,0,0,0,0,5.27252453805927,0.9989408867498794,0.8367266904147195,0.001998008694499731
flickr,original_1.3g_final,14678892718,120,0.841998815536499,0.7699007987976074,0.0720980167388916,0.8128128051757812,0.9973078593139384,0.40173511509130344,0.5338811278343201,0.5697146045918368,0.2983896683673469,0,0,0,0,5.276018954799658,0.9996029445045885,0.43357118586476384,0.0015013134106993675
flickr,original_1.3g_final,14680986811,121,0.7700048685073853,0.7520169019699097,0.017987966537475586,0.537841796875,0.9341400896266718,0.7439728919008999,0.5226795673370361,0.7175542091836735,0.14620535714285715,0,0,0,0,5.276241581881609,0.9996451237857003,0.7438386026297885,0.0015625860542058945
flickr,original_1.3g_final,14742398172,122,0.8730602860450745,0.7451745271682739,0.12788575887680054,0.79351806640625,1.0,0.7109536973047685,0.4719819128513336,0.7498007015306123,0.15449617346938777,0,0,0,0,5.273805132252324,0.9991835101629223,0.7753010913201641,0.001763808773830533
flickr,original_1.3g_final,14778198185,123,0.7809734344482422,0.7518710494041443,0.0291023850440979,0.6296234130859375,0.8564622827804107,0.6442789764919968,0.49435803294181824,0.5366509885204082,0.1592394770408163,0,0,0,0,5.273165289453813,0.9990622845284256,0.6141931600934646,0.002291428856551647
flickr,original_1.3g_final,14899015793,124,0.875715970993042,0.731359601020813,0.144356369972229,0.9368438720703125,1.0,0.7892280337827826,0.4942083954811096,0.8070392219387755,0.16426179846938777,0,0,0,0,5.276435238316074,0.9996818142418513,0.794980224372528,0.001215700525790453
flickr,original_1.3g_final,15135657108,125,0.7667876482009888,0.6240265965461731,0.14276105165481567,0.8906770833333333,0.9383562687636203,0.9649282266658309,0.3640628159046173,0.6358816964285714,0.0055404974489795915,0,0,0,0,5.275905016404298,0.9995813575549455,0.9304722327162825,0.0015007336623966694
flickr,original_1.3g_final,15210828119,126,0.7869376540184021,0.8209943771362305,-0.03405672311782837,0.48675537109375,0.8989451189014687,0.6082482156042334,0.5579327344894409,0.6477997448979592,0.23018973214285715,0,0,0,0,5.276403417832196,0.9996757854823543,0.589407626032257,0.0013357121497392654
flickr,original_1.3g_final,15679023977,127,0.8840556144714355,0.7935760021209717,0.09047961235046387,0.793670654296875,1.0,0.42162101565711296,0.4827115535736084,0.5333426339285714,0.28828523596938777,0,0,0,0,5.274016968649493,0.9992236450237287,0.43820879291595466,0.0015997039154171944
flickr,original_1.3g_final,15799251138,128,0.7774983644485474,0.7600069046020508,0.017491459846496582,0.6055908203125,0.8997400726543906,0.7304240606091422,0.5887588858604431,0.7839205994897959,0.17061941964285715,0,0,0,0,5.276775710609323,0.9997463206641689,0.7095176944163188,0.0014308439567685127
flickr,original_1.3g_final,15994498891,129,0.7189123630523682,0.7083396315574646,0.010572731494903564,0.5394287109375,0.7808990705227877,0.7736281792352719,0.4936176836490631,0.5822106186224489,0.09574298469387756,0,0,0,0,5.277281041142889,0.999842061390961,0.6697288487183286,0.0009698141366243362
flickr,original_1.3g_final,16012165838,130,0.8398970365524292,0.7240678071975708,0.1158292293548584,0.88800048828125,0.9988371052866982,0.806927950280635,0.5435609221458435,0.8273477359693877,0.14178093112244897,0,0,0,0,5.274840838216006,0.9993797366624491,0.8240387690339721,0.002202423522248864
flickr,original_1.3g_final,16101081359,131,0.832008421421051,0.6494053602218628,0.18260306119918823,0.8989105224609375,0.957036082025193,0.8406176353564105,0.4252742826938629,0.6511678890306123,0.0597297512755102,0,0,0,0,5.2747643338832155,0.9993652420298521,0.8665425691344197,0.0017335726879537106
flickr,original_1.3g_final,16369370669,132,0.8613027334213257,0.7659779191017151,0.0953248143196106,0.8217010498046875,0.9531583799950527,0.616595385644875,0.5117660760879517,0.6850087691326531,0.1823780293367347,0,0,0,0,5.276498051008607,0.999693714834504,0.675248124133756,0.0012174081057310104
flickr,original_1.3g_final,16419739420,133,0.7524350881576538,0.742345929145813,0.01008915901184082,0.6230392456054688,0.846397068070352,0.7501592255270365,0.4925328493118286,0.6258370535714286,0.10716278698979592,0,0,0,0,5.27670822006686,0.999733533798627,0.7093515214478221,0.0012772921472787857
flickr,original_1.3g_final,16563757295,134,0.8324868679046631,0.7951852083206177,0.03730165958404541,0.6459808349609375,0.9369934143870314,0.6619594393080823,0.4641706049442291,0.6682477678571429,0.1615314094387755,0,0,0,0,5.275433301629654,0.9994919857233163,0.6981253735098921,0.001424955204129219
flickr,original_1.3g_final,16659090834,135,0.8386690020561218,0.7397012710571289,0.09896773099899292,0.7717132568359375,0.9685366253345715,0.7584481136110873,0.4851088523864746,0.6988799426020408,0.13733657525510204,0,0,0,0,5.275363215875009,0.9994787071647456,0.7742456661281166,0.0015473715029656887
flickr,original_1.3g_final,16804898716,136,0.799095869064331,0.8084827065467834,-0.009386837482452393,0.5106964111328125,0.919384760684049,0.7876152223538591,0.5094137191772461,0.6897122130102041,0.11736686862244898,0,0,0,0,5.276406378712519,0.9996763464554507,0.7670249887438091,0.0013843374326825142
flickr,original_1.3g_final,16950760048,137,0.8209502696990967,0.8087583780288696,0.01219189167022705,0.58038330078125,0.9059579695520554,0.6336729370607911,0.5641151666641235,0.6494539221938775,0.22245695153061223,0,0,0,0,5.273578274161874,0.9991405292682096,0.608143130614048,0.0021662646904587746
flickr,original_1.3g_final,17140316339,138,0.9176427125930786,0.7954487204551697,0.12219399213790894,0.9300079345703125,1.0,0.5942577496811401,0.5606750249862671,0.7187898596938775,0.23718510841836735,0,0,0,0,5.2751720296651,0.9994424847212687,0.6429717851410743,0.0016563043463975191
flickr,original_1.3g_final,17537079145,139,0.7746837139129639,0.6562824249267578,0.11840128898620605,0.86334228515625,0.9799316371837339,0.7661799145887863,0.46996575593948364,0.7233537946428571,0.10297751913265306,0,0,0,0,5.276314282637245,0.9996588977865187,0.8289909077358771,0.0015412680804729462
flickr,original_1.3g_final,19306860381,140,0.725723385810852,0.7162057161331177,0.009517669677734375,0.5535125732421875,0.794954142144415,0.8952494701073243,0.39347440004348755,0.5923748405612245,0.049326371173469385,0,0,0,0,5.274911457537496,0.999393116311443,0.7402219873150105,0.0016581607051193714
flickr,original_1.3g_final,20854461578,141,0.8698545694351196,0.7211655378341675,0.14868903160095215,0.8992767333984375,0.9990410120383595,0.7352685007208073,0.42694342136383057,0.6635841836734694,0.08627630739795919,0,0,0,0,5.274344105198897,0.9992856248348023,0.8490497329541513,0.0017049279995262623
flickr,original_1.3g_final,2401957951,142,0.9027230143547058,0.8495644330978394,0.053158581256866455,0.7677001953125,1.0,0.22447472485587688,0.6997225284576416,0.8366151147959183,0.6229272959183674,0,0,0,0,5.277166321745273,0.9998203264713879,0.2316428624105804,0.0013819648884236813
