dataset,model,metric,mean,median,q1,q3,iqr,ci_low,ci_high,valid
flickr,lambda050k_best,precision,0.8475881895703243,0.9584496992467548,0.7554643205676425,1.0,0.24453567943235754,0.8189258343305341,0.8734136308004935,250
flickr,lambda050k_best,background_response,0.29906326988339427,0.2773164063692093,0.195025946944952,0.39556971192359924,0.20054376497864723,0.28264502128064634,0.3150058180399239,250
flickr,lambda050k_best,pred_area_ratio,0.23648860012755102,0.16083386479591838,0.07214604591836735,0.3641830755739796,0.2920370296556123,0.21113705955038267,0.26143322704081634,250
flickr,lambda050k_best,fp_area_ratio,0.043654655612244894,0.0010463169642857143,0.0,0.04540517378826531,0.04540517378826531,0.03406440529336734,0.054164391342474486,250
flickr,lambda050k_best,RemoveFP,7656.056,6503.5,3753.5,10561.0,6807.5,7014.3234,8349.956799999998,250
flickr,lambda050k_best,RemoveTP,13471.752,14434.0,6369.0,19170.25,12801.25,12469.6033,14484.250399999999,250
flickr,lambda050k_best,AddTP,216.304,0.0,0.0,15.5,15.5,143.3878,301.20239999999984,250
flickr,lambda050k_best,AddFP,286.324,0.0,0.0,5.0,5.0,180.5755,401.75489999999985,250
flickr,lambda050k_best,entropy,5.265603892896505,5.269472753532682,5.262849682931992,5.273482312040455,0.010632629108463298,5.264081839382599,5.2669741071982985,250
flickr,lambda050k_best,normalized_entropy,0.9976296903076679,0.9983626907985559,0.9971078733062706,0.9991223481320247,0.00201447482575412,0.9973565062697171,0.9978836451197252,250
flickr,lambda050k_best,iou,0.3450462014213974,0.307723418325337,0.17344602304761125,0.49726199847798447,0.3238159754303732,0.31918429730396486,0.37118640096521627,250
flickr,lambda050k_best,raw_range,0.0039058436127379537,0.003688342752866447,0.0026579873519949615,0.00479708262719214,0.002139095275197178,0.0037063422644510865,0.004103648454626091,250
flickr,lambda050k_latest,gt_response,0.4848979957103729,0.4849162995815277,0.40820489823818207,0.5591516047716141,0.150946706533432,0.4714239004075527,0.4987750951379537,250
flickr,lambda050k_latest,nearfp_response,0.3695291584199257,0.34212568402290344,0.2693099081516266,0.4565889835357666,0.18727907538414001,0.35212598283613017,0.38691609727015136,247
flickr,lambda050k_latest,gt_nearfp_gap,0.11749524113379027,0.12406033277511597,0.06439173221588135,0.1846175119280815,0.12022577971220016,0.10368095551756953,0.13135265154153228,247
flickr,lambda050k_latest,gt_vs_nearfp_auroc,0.6809608495429732,0.704498291015625,0.5926513671875,0.8023834228515625,0.2097320556640625,0.6606195344809095,0.7008460424758435,247
flickr,lambda050k_latest,coverage,0.326117303504308,0.29406212241255847,0.17487740776209432,0.4406125988200336,0.2657351910579393,0.30164508563503895,0.3518080534471975,250
flickr,lambda050k_latest,precision,0.8442823814857292,0.9262770156786557,0.7845720679483268,0.987609083448604,0.2030370155002772,0.819198427626498,0.867235289533377,250
flickr,lambda050k_latest,background_response,0.25385442966222765,0.24112481623888016,0.1814717948436737,0.32338017225265503,0.14190837740898132,0.2424908103398979,0.26561355885267257,250
