dataset,sample_id,sample_index,RemoveFP,RemoveTP,AddTP,AddFP
vggss,HwWQUXnD0oo_000117,1768,303,424,1206,3592
vggss,HwaeZS9P6GI_000180,1769,265,0,0,626
vggss,HxMoMMrA6Eo_000030,1770,400,92,1136,1364
vggss,HxQgKit-huA_000000,1771,1100,2392,976,530
vggss,HyqNo624chI_000114,1772,701,155,44,115
vggss,HzXWXYxXyYA_000050,1773,793,1487,80,40
vggss,I-DxUDHO_5Q_000275,1774,2534,2503,57,70
vggss,I-HlrcP6Qg4_000030,1775,2311,3881,0,29
vggss,I-bNKpYykUY_001034,1776,957,0,0,2301
vggss,I0CQd_aWJ9g_000030,1777,298,0,840,2593
vggss,I0Rj_topRmI_000005,1778,2892,7019,26,0
vggss,I1GC1yWdM_c_000030,1779,5,821,1202,498
vggss,I1NE3H6soBU_000300,1780,447,496,1719,3
vggss,I1fcUe9MoMw_000120,1781,277,4450,60,0
vggss,I1xnDP0v7Bs_000167,1782,0,0,1359,791
vggss,I2S72eajLzw_000030,1783,845,1577,241,101
vggss,I3OYmetiXqA_000597,1784,542,0,0,2203
vggss,I5f96kvSXzU_000004,1785,2880,10706,248,0
vggss,I7OqRsLtmh0_000310,1786,1568,1475,25,733
vggss,IBGfcPIw-KY_000000,1787,1036,0,0,1142
vggss,IBnelTCAXKg_000270,1788,1081,1104,258,706
vggss,IBq1BKfKfIk_000256,1789,1299,0,0,1353
vggss,IC9hh-3zlQY_000792,1790,919,541,1668,659
vggss,IClqeKMGVdQ_000058,1791,111,69,3198,1148
vggss,ID9p52w2ah4_000079,1792,188,0,103,1423
vggss,IE4pLXxV7MQ_000000,1793,0,1251,1478,507
vggss,IE4pLXxV7MQ_000036,1794,318,230,181,758
vggss,IEjaZmXmm4c_000020,1795,141,253,1369,3346
vggss,IFclJMPODCA_000221,1796,1492,4,251,2343
vggss,IGF__xZmktU_000167,1797,1670,31,0,0
vggss,IHSblFkJ6-Y_000029,1798,302,323,227,95
vggss,IHg3nrJZQ1I_000100,1799,47,47,1466,308
vggss,II0KddTM6H0_000105,1800,757,0,0,381
vggss,IID8ylEYH5o_000062,1801,377,266,0,2518
vggss,IIKc_1iCxMQ_000014,1802,465,1064,102,226
vggss,IIdwBaHYhE4_000070,1803,2960,0,0,1819
vggss,IJ0jeaVklt8_000016,1804,101,16,54,4851
vggss,IJXrQCDz-wc_000233,1805,387,787,536,792
vggss,IKDGba7vsOA_000044,1806,1442,0,1174,966
vggss,IL3ThGKdOMk_000221,1807,666,1075,438,278
vggss,ILKdRNizGCs_000594,1808,3385,3,29,524
vggss,ILv7AQF-ltI_000030,1809,2234,324,331,0
vggss,IMKIBJD-JSM_000013,1810,3145,0,0,1208
vggss,IMOQv1QHxSQ_000041,1811,2868,443,281,7
vggss,IMQtdwaG8I8_000101,1812,4465,2144,0,1720
vggss,IMjpwQHZaWo_000033,1813,11,975,662,2577
vggss,INCP-fQ1HDQ_000007,1814,766,863,0,802
vggss,INdCGM4pQOs_000497,1815,108,3215,0,479
vggss,IRYPJTybCu8_000130,1816,357,0,0,920
vggss,IS2lQophwDw_000050,1817,855,128,125,351
vggss,IT7iv85SaUQ_000086,1818,2425,439,0,0
vggss,ITaflypbuAs_000015,1819,2614,632,0,543
vggss,IUItviB2VsQ_000030,1820,59,1483,1432,1913
vggss,IU_j5shHQP4_000430,1821,196,1370,570,608
vggss,IUgHJv3LBns_000089,1822,175,0,194,3763
vggss,IVJkeUVwUaY_000037,1823,2761,826,0,187
vggss,IVJkeUVwUaY_000145,1824,2465,672,0,177
vggss,IWYbTgMqixk_000012,1825,660,127,442,255
vggss,IXKMzUr2sIo_000094,1826,5386,129,272,839
vggss,IXTJfi5PUdk_000000,1827,245,0,0,1466
vggss,IYiHhVWrh0w_000030,1828,779,839,22,2
vggss,IYllzXfvkmY_000020,1829,430,83,1204,2736
vggss,IZ51tUuibq8_000030,1830,2240,1178,10,165
vggss,IZQPvlIJEoI_000030,1831,352,127,2410,2684
vggss,IZtiMmPN0Xc_000000,1832,6427,750,1404,34
vggss,IblhEF_MiH8_000400,1833,118,23,288,1089
vggss,IckvLvmXEBk_000330,1834,0,0,555,4300
vggss,Idf-WCbVe_U_000011,1835,8128,1013,0,1316
vggss,IdkAQNGihZU_000151,1836,11925,0,0,0
vggss,IdqTtYcY8L4_000140,1837,2254,248,82,1932
vggss,IevRzGh8uMs_000134,1838,3996,16,454,183
vggss,Ih0xy7tt2JY_000030,1839,97,241,3987,105
vggss,Ih3hZZRw9Fg_000415,1840,810,0,31,2287
vggss,Ih7sLCzExYU_000030,1841,435,0,0,1051
vggss,Ii5W65uAeF0_000056,1842,200,0,0,1297
vggss,IiCNAp2sR9c_000030,1843,2,701,189,950
vggss,IiYSoGSDUY8_000030,1844,142,2171,0,0
vggss,IisvMeU0iKQ_000180,1845,3390,0,16,494
vggss,IixugYA0nKg_000135,1846,102,1955,884,116
vggss,IjQYJJo-cnw_000003,1847,3608,168,0,1490
vggss,Ik2nR__c03E_000030,1848,1,1786,173,198
vggss,IkS4Dfi2m10_000162,1849,224,0,271,749
vggss,IkUsSY47oBk_000020,1850,729,0,149,1604
vggss,IlN12VWPl5o_000040,1851,1269,2391,0,22
vggss,IlZZUe9pIcI_000214,1852,120,2863,459,0
vggss,ImTFnUGgOZo_000091,1853,1075,1742,103,0
vggss,ImhA1R3CLI4_000480,1854,170,0,0,3064
vggss,InrS4Fdndr4_000000,1855,894,0,0,692
vggss,Ip0faarZ9c0_000253,1856,6535,340,0,130
vggss,IpCLfHuI_VM_000172,1857,1272,0,0,496
vggss,IsGRLS6yPuE_000500,1858,0,2052,992,474
vggss,ItIo1RvO0PE_000020,1859,1887,994,0,107
vggss,Iu1k5XJoeXk_000000,1860,655,2285,20,19
vggss,IwqD859w2_E_000030,1861,276,207,0,495
vggss,IwqNzs5BSvs_000035,1862,1295,0,2,243
vggss,IwqNzs5BSvs_000046,1863,1,0,0,3227
vggss,Iy2HaWAAnvQ_000173,1864,1751,580,820,0
vggss,Iy47-2ecO1g_000250,1865,552,160,663,77
vggss,IyL7GafTLfY_000030,1866,1493,79,69,535
vggss,IyV2j4BsEM8_000030,1867,9,0,1103,1523
vggss,IzKed528MCk_000070,1868,0,0,42,2323
vggss,IzZFPvqT1_s_000190,1869,0,0,0,9387
vggss,J-MC4VxOaJc_000511,1870,324,215,970,303
vggss,J1SB5arXFf4_000006,1871,1212,5137,55,316
vggss,J2nDnAerah0_000030,1872,7387,0,0,0
vggss,J2zZ026RO9c_000095,1873,1,2,1113,1179
vggss,J3_suqJKrug_000058,1874,2455,3218,1036,703
vggss,J4IWp4vNFnw_000100,1875,915,2216,1072,0
vggss,J5q9wLnXFh8_000206,1876,721,1256,0,0
vggss,J65y3xLtzhY_000016,1877,1979,1106,279,32
vggss,J66wMnYRl7s_000306,1878,81,5060,81,0
vggss,J6iYFxXuHrI_000654,1879,1827,225,2126,481
vggss,J75Aju6BsT8_000010,1880,477,33,70,1412
vggss,JA4NSoCs-Q0_000408,1881,475,238,577,972
vggss,JBTEFp-SiAA_000171,1882,2137,0,0,52
vggss,JBbLvj_lHRI_000089,1883,96,300,2657,56
vggss,JCapiyzc_AA_000030,1884,1634,584,0,934
vggss,JDBu-3VCyWc_000110,1885,3528,384,0,42
vggss,JDbNy8sAMOo_000023,1886,461,0,557,2066
vggss,JEWRZmHMQkY_000166,1887,0,0,0,8515
vggss,JErx-AImWqk_000000,1888,0,737,2100,0
vggss,JFG4YvcJ3bo_000228,1889,870,1327,1718,88
vggss,JFJuEOZx1K4_000160,1890,1622,3787,0,82
vggss,JFVs86eb014_000052,1891,410,512,38,66
vggss,JHM3zMBQxTQ_000030,1892,0,1355,40,0
vggss,JIMJ7ewIoPA_000030,1893,1593,0,0,305
vggss,JIVlpGCaiTs_000030,1894,3661,160,0,443
vggss,JIemsK_0lXc_000364,1895,1576,0,43,339
vggss,JJMEP5noh34_000110,1896,0,0,0,2925
vggss,JKJ1okT8Vpw_000006,1897,669,1528,0,69
vggss,JKUSKYdYo9w_000000,1898,1612,589,0,0
vggss,JKbUVdMJAO8_000030,1899,1132,400,2,0
vggss,JLtieDCSa6Y_000000,1900,1353,375,0,2610
vggss,JLzD44Im1Ec_000030,1901,2257,120,0,1271
vggss,JMF7NvH3qoE_000030,1902,6625,94,0,0
vggss,JNbrtgeDFSk_000000,1903,969,2163,1813,532
vggss,JP637fg_ZC0_000030,1904,2167,531,0,0
vggss,JQ_4fYOd-R0_000030,1905,0,1151,67,0
vggss,JRIKh0r_We8_000098,1906,1649,0,0,150
vggss,JS68nchziLA_000029,1907,139,0,0,505
vggss,JUvqnkyxiSg_000013,1908,10588,0,0,57
vggss,JV2OwVsxY_0_000000,1909,5058,668,0,1066
vggss,JVjDa0NmfeE_000012,1910,3609,190,0,652
vggss,JVjDa0NmfeE_000196,1911,642,182,400,2888
vggss,JW3fRqCF5bY_000130,1912,193,98,2457,3733
vggss,JXZuAd9Lgew_000020,1913,15,0,1433,2962
vggss,JXmpEFLhr9E_000030,1914,178,0,0,585
vggss,JYeBZqAjKG8_000120,1915,1353,6851,0,143
vggss,JZnOGRCBW0I_000030,1916,0,3595,100,0
vggss,J_ZRXchuwNA_000030,1917,381,0,376,1010
vggss,JcMSFU-Twgw_000030,1918,571,3336,3,0
vggss,JdBTLOZo3dA_000180,1919,94,894,1252,507
vggss,JebRsHS1xic_000144,1920,153,180,1469,0
vggss,JefjXywAVzs_000181,1921,935,1960,74,22
vggss,JfDeETDDwhM_000040,1922,3008,699,144,639
vggss,JgXnbgS_XBk_000480,1923,0,0,1,5621
vggss,Jgg8HRAvNQM_000022,1924,221,0,0,1673
vggss,JgxnHxZXzrI_000011,1925,2331,0,0,2025
vggss,JhU9GLQkSHs_000083,1926,148,1274,631,576
vggss,Jhk0I2wZelU_000030,1927,5086,0,0,0
vggss,JixXL5s6fnE_000070,1928,255,432,503,2947
vggss,Jj3Ie49Mzik_000020,1929,67,0,0,4813
vggss,JkqXWP4nddE_000012,1930,67,1677,73,0
vggss,JlmUCZKjkuY_000244,1931,744,35,0,326
vggss,Jogry7CVLzA_000007,1932,1212,321,143,192
vggss,Jp3ggRQzpHM_000072,1933,0,35,1132,900
vggss,JrGD2jdHUek_000030,1934,813,0,0,1196
vggss,JrPXRMnZWH4_000117,1935,0,381,4922,1339
vggss,JrbVM5zjdug_000030,1936,0,1952,448,18
vggss,Jte0G7PeVEM_000160,1937,2958,1252,0,0
vggss,JtiEjJram8k_000210,1938,0,0,1357,2882
vggss,Ju4r0QU0Qg0_000018,1939,0,0,174,1410
vggss,Ju7Kg_H2iZQ_000030,1940,18,0,0,5364
vggss,JurvV_uIqjA_000026,1941,1877,0,0,662
vggss,Jv6rpwJ7bgc_000030,1942,1167,185,0,130
vggss,JwhuPQxlCpg_000030,1943,302,2455,1279,35
vggss,K-PitCewkDg_000068,1944,820,1854,72,0
vggss,K-PitCewkDg_000080,1945,935,2087,193,0
vggss,K-Zg1-fR9kU_000088,1946,3446,594,1,734
vggss,K082-sINKZI_000223,1947,32,0,634,2316
vggss,K0Y8oGYR7lw_000010,1948,397,492,320,506
vggss,K0nW8q0RzTU_000030,1949,154,42,691,6415
vggss,K1ASf4xAexc_000030,1950,237,335,0,1499
vggss,K1PzpuR6CqY_000010,1951,1108,1,31,414
vggss,K1WTjvf8hG8_000020,1952,1104,5704,0,0
vggss,K2ObTK7rK58_000020,1953,31,0,25,8913
vggss,K2bRcQYebN4_000004,1954,620,484,0,176
vggss,K2pP4vbDrBw_000108,1955,5380,2511,0,0
vggss,K3ByFtd0ugA_000148,1956,1878,0,0,0
vggss,K3CenN7d30Y_000030,1957,594,221,213,932
vggss,K49OWIVNULE_000220,1958,3794,1699,0,2
vggss,K5ChYCNCkvM_000030,1959,483,4374,21,196
vggss,K5DXRUo2ujw_000020,1960,1998,361,0,35
vggss,K6KbEnGnymk_000030,1961,1164,0,0,653
vggss,K7CQ6G0ILFQ_000061,1962,284,0,0,2156
vggss,K7dXkfKAano_000576,1963,1063,121,0,2168
vggss,K8On7nUJuP8_000030,1964,238,0,306,2313
vggss,KAuoWt8dTJs_000061,1965,4447,442,78,153
vggss,KAuoWt8dTJs_000087,1966,1658,575,0,21
vggss,KBOdG9xNLaA_000006,1967,0,0,102,2699
vggss,KC-wRA_SwK0_000140,1968,395,0,0,434
vggss,KCXiP1di11k_000028,1969,532,65,50,1356
vggss,KDE80kI1Kf0_000040,1970,913,999,1741,0
vggss,KDgNhw175fM_000089,1971,589,655,0,952
vggss,KG4T5A7hfRc_000170,1972,424,202,851,17
vggss,KHVZFbmt8xk_000030,1973,136,136,501,3566
vggss,KI9v2anRrw4_000048,1974,3200,36,0,0
vggss,KJMpCjosdu4_000051,1975,290,85,0,1733
vggss,KJcjnqKzqfw_000115,1976,1358,0,0,257
vggss,KKFdi5WQ0V0_000256,1977,338,0,1407,443
vggss,KLWutuuzmco_000012,1978,24,0,32,443
vggss,KPyYUly5xCc_000350,1979,570,510,339,184
vggss,KQAR_64a35I_000011,1980,37,0,901,1855
vggss,KQGJCKwsFbA_000157,1981,3118,696,0,2141
vggss,KSOxq1eovtw_000030,1982,354,672,854,1400
vggss,KS_5Qiec4AI_000009,1983,316,47,1710,2495
vggss,KSx1Y32_Wd0_000062,1984,4801,144,27,193
vggss,KTHsyIQI2L0_000200,1985,0,0,834,3013
vggss,KUoMl-m6w-o_000026,1986,1307,119,1582,3213
vggss,KUrZc88Ma3g_000010,1987,1220,0,0,187
vggss,KVuoi20iigU_000280,1988,844,115,144,209
vggss,KWxQKX94CL4_000085,1989,774,0,0,889
vggss,KXO4lC4LjxI_000011,1990,2740,0,1044,1027
vggss,KXRngbBe0bg_000080,1991,92,1002,62,217
vggss,KXuB62SMFvA_000030,1992,760,58,26,481
vggss,KYnOCgdquQU_000345,1993,65,318,2613,1153
vggss,K_EsxukdNXM_000030,1994,307,9,1,734
vggss,K_GkTGJxTSk_000019,1995,528,83,28,878
vggss,KacYEZwBTY4_000050,1996,918,374,10,1030
vggss,KbOySeP46l4_000570,1997,1885,0,1454,1175
vggss,Kc1yfZngUms_000009,1998,2056,85,0,15
vggss,KcC_g1wPovM_000080,1999,112,2999,0,736
vggss,KcWPqFhrna0_000030,2000,4157,0,0,2303
vggss,KdIIocq3jeM_000409,2001,154,290,833,3191
vggss,KdioKgAO4cQ_000059,2002,1115,966,194,116
vggss,KdxSaA69fm8_000030,2003,29,0,127,2703
vggss,Ke1oAMn5aXE_000060,2004,0,170,8068,231
vggss,KeprFzFcbYU_000010,2005,743,449,0,3317
vggss,KhjtXdPpEHM_000099,2006,124,0,0,1269
vggss,KiA1NLu5MCo_000001,2007,1884,107,101,594
vggss,KiCOEV4Rbos_000002,2008,41,25,81,205
vggss,KjGMB5wI-YE_000000,2009,90,3250,18,632
vggss,KksMNKXuiNw_000012,2010,285,418,591,1368
vggss,KlTTpDOhFUg_000063,2011,1098,91,4,714
vggss,Klg9f9U3kDQ_000552,2012,6551,1324,0,834
vggss,Kmizok5mDVE_000330,2013,0,1150,1848,1567
vggss,Kp3-Drt61_M_000011,2014,298,707,0,4191
vggss,Kp3-Drt61_M_000046,2015,5309,790,0,2219
vggss,Kp3BH28CB0U_000164,2016,1944,739,142,285
vggss,Kp3BH28CB0U_000199,2017,10059,483,38,35
vggss,KpBPs6klq2U_000426,2018,528,720,39,207
vggss,Kp_F7FrKrSc_000210,2019,88,383,409,38
vggss,KpzZokdRUuY_000040,2020,728,0,0,1050
vggss,KqF-WZRVs-w_000070,2021,4841,576,0,0
vggss,KqsNyXIEIwg_000030,2022,1997,0,0,0
vggss,KrAPRaQI9cE_000386,2023,34,857,36,347
vggss,Krasofv8pvM_000300,2024,3516,646,0,375
vggss,KsSbIGkUf7Y_000313,2025,296,9896,0,809
vggss,Kt3KMQU1hJQ_000260,2026,2128,462,33,0
vggss,KuFurXDu4l8_000000,2027,114,4336,263,0
vggss,KuLE8odpCc8_000100,2028,7088,0,171,695
vggss,KuOnJLFsdsA_000000,2029,826,2008,274,63
vggss,Kvpav8cFKhM_000120,2030,2922,1075,0,28
vggss,KwoVfQeJmiE_000073,2031,835,54,133,4817
vggss,Kx8xFS9jbjg_000004,2032,266,2676,486,468
vggss,KxLMzuKzpOM_000571,2033,689,0,0,3688
vggss,KxxDWc08nSo_000028,2034,674,88,647,6349
vggss,KxzuJRh9GaQ_000030,2035,1688,2410,0,0
vggss,Kz4SvP0c_VE_000019,2036,2513,990,294,673
vggss,KzdmGVwiPN0_000019,2037,3,3,1718,3
vggss,KzvdKLdBw3s_000060,2038,341,0,52,732
vggss,L11Wkfojbzc_000263,2039,912,721,2141,1574
vggss,L1znjiyEMKc_000215,2040,2390,0,32,183
vggss,L2Xbs0ke8TY_000470,2041,889,0,379,4265
vggss,L3FlG2uJgY8_000250,2042,694,214,229,75
vggss,L3a132_uApg_000090,2043,1394,916,614,277
vggss,L3lYFx1wx-M_000195,2044,690,0,0,1075
vggss,L3t6q50x8JU_000037,2045,372,4,614,949
vggss,L3wNweyCqdY_000394,2046,3564,2121,0,0
vggss,L5UDz2PJ9sk_000030,2047,498,335,153,2134
vggss,L6QtigLJD_4_000030,2048,768,632,0,280
vggss,L6V8S8U9iLs_000312,2049,351,7,159,101
vggss,L76AuckUoe8_000006,2050,1029,508,0,1520
vggss,L7wH_Co3RXY_000004,2051,111,0,1054,1259
vggss,L9-nSe9P0l8_000364,2052,609,227,8,4365
vggss,LA4CTzhrLu8_000008,2053,6103,2110,72,0
vggss,LA91bTw_08Q_000203,2054,4801,1745,509,147
vggss,LAeWwMC2EaI_000030,2055,1986,50,0,2927
vggss,LBXYlTnm0Fw_000054,2056,1189,348,829,1115
vggss,LBxiUTpsRxQ_000020,2057,25,0,0,4287
vggss,LC4vDpnkDtM_000063,2058,96,163,711,1348
vggss,LC4vDpnkDtM_000100,2059,349,7,153,1134
vggss,LC79lWBAlR4_000410,2060,65,2738,5,254
vggss,LCFNAzdifzU_000003,2061,662,0,79,5814
vggss,LDDOczcTYxI_000147,2062,0,1707,190,0
vggss,LDGzSk_vzPo_000260,2063,17,0,0,745
vggss,LDoXsip0BEQ_000177,2064,634,374,288,1200
vggss,LEFSHa_n9jE_000287,2065,35,101,527,2062
vggss,LEUkbkdBupE_000004,2066,116,435,1159,468
vggss,LEZFcGFwJlc_000030,2067,0,0,0,5850
vggss,LFYRuK8YstI_000030,2068,80,628,1750,203
vggss,LHVhSXvr6Ds_000028,2069,1204,1846,1247,674
vggss,LI46aCaqKQg_000108,2070,547,5,0,419
vggss,LIU7EYJEbYQ_000010,2071,0,16,2180,1579
vggss,LLkNFGrrgUo_000030,2072,2569,0,0,601
vggss,LMcCvGwYIS4_000022,2073,0,880,200,14
vggss,LN92tji7ADA_000002,2074,0,1342,2128,2140
vggss,LPjblqE3xHk_000218,2075,565,774,166,15
vggss,LPvJFjsxMj8_000030,2076,225,4431,574,0
vggss,LRODueKSk2M_000040,2077,805,778,1,133
vggss,LTD5rh_DOTY_000260,2078,916,1190,105,282
vggss,LU1CGfgJXfM_000080,2079,0,72,2054,2703
vggss,LUfzlkl-Dac_000001,2080,0,134,937,524
vggss,LUg8N2STi2k_000540,2081,2727,1180,1114,30
vggss,LVYHbuggoj8_000050,2082,1982,0,148,660
vggss,LXZNhyX5SkE_000206,2083,0,0,2043,854
vggss,LaGXHHzobMA_000012,2084,0,0,2414,1558
vggss,LaUs2LAnO1w_000123,2085,188,0,12,4160
vggss,LataVY-O5FA_000063,2086,604,2680,798,158
vggss,LataVY-O5FA_000090,2087,3250,2714,120,1598
vggss,LbWDdMprV5k_000113,2088,348,716,264,1489
vggss,LdBuyaHo5Vg_000017,2089,6270,0,0,523
vggss,LdpRTw1ieMI_000030,2090,757,197,0,529
vggss,Le2MGWRa_SE_000030,2091,45,2104,120,0
vggss,Le4cUq4dLUI_000030,2092,0,0,0,1388
vggss,LeKSh68pvMQ_000030,2093,864,0,0,178
vggss,LfXdaE7ph_I_000011,2094,0,495,1063,255
vggss,LgEdRFbdjH4_000004,2095,100,0,0,4550
vggss,LhRNnXaSsCk_000030,2096,574,4556,348,89
vggss,LhgaG9ZtdwI_000003,2097,2141,174,0,48
vggss,LhpzNXhZ44c_000030,2098,2087,655,61,978
vggss,LiXfod3qOQw_000020,2099,16,206,1376,632
vggss,Lj8Oo7QRjcQ_000030,2100,1232,0,0,2496
vggss,LjxhswBV1UA_000020,2101,219,1222,254,0
vggss,LjzgGsaVCP4_000076,2102,55,6,2513,1015
vggss,Lk19eZ_2ZOE_000030,2103,4895,108,0,149
vggss,LkJeC5nr8Is_000022,2104,2167,1031,0,750
vggss,LpaMZAVe9Cg_000116,2105,1862,2,210,2407
vggss,LsxjV7E7F_M_000097,2106,5798,1200,0,276
vggss,LvE-KeIoTC4_000085,2107,2236,3118,701,1073
vggss,Lvcjl09Esns_000198,2108,213,6556,994,155
vggss,LvpgSdHLuCY_000320,2109,0,0,0,5165
vggss,LwZNG7Uuu7g_000065,2110,89,48,1893,587
vggss,LwZNG7Uuu7g_000079,2111,959,142,966,679
vggss,Lyj48v3SEzs_000075,2112,317,0,0,2997
vggss,LyravGP_Li8_000264,2113,221,870,236,1646
vggss,LzoAb4spthk_000042,2114,2986,66,199,656
vggss,M-bmsXbJBdw_000034,2115,515,0,0,1483
vggss,M0FSrDPm6IE_000013,2116,1354,506,0,14
vggss,M0Iwz8p-3XU_000030,2117,281,322,537,2763
vggss,M0YbiT8Z7d4_000204,2118,664,0,0,806
vggss,M14YsutGzIk_000005,2119,700,117,227,350
vggss,M1P1xla8rg0_000000,2120,704,0,0,7994
vggss,M4QNImtbFlQ_000030,2121,2767,0,0,368
vggss,M5xJm4N_8pg_000014,2122,256,1158,160,765
vggss,M61BBJpvvx8_000030,2123,148,964,39,1415
vggss,M6NJA3tF044_000057,2124,513,43,0,2063
vggss,M6StDnohba8_000082,2125,8031,0,0,56
vggss,M7NvD1WJQ7o_000070,2126,0,0,2427,1059
vggss,M7kdWvNks4U_000060,2127,1004,96,129,479
vggss,M7rGKqfZh6k_000030,2128,2775,33,0,573
vggss,M83C5w1YAdc_000010,2129,1917,0,0,1607
vggss,M83GjpnyZgo_000018,2130,2274,50,21,1235
vggss,M9r2bFnSN1w_000433,2131,1136,945,197,317
vggss,MAqLrKdONiM_000030,2132,1966,155,22,81
vggss,MB23r3XMRNU_000023,2133,93,224,1212,243
vggss,MBRmjThZops_000000,2134,184,0,0,4968
vggss,MBjlZQZ4Sns_000044,2135,83,1062,789,0
vggss,MCa8xcBlBe8_000030,2136,712,555,83,69
vggss,MDMHvUb2JmM_000340,2137,310,81,191,535
vggss,MDa1ZVdDz2Y_000060,2138,3063,2601,0,0
vggss,MDotfX0EyFg_000110,2139,2384,379,0,470
vggss,ME7oIRHOPlE_000040,2140,772,0,254,2767
vggss,MEUcv-QM0cQ_000030,2141,266,128,80,546
vggss,MFm2C-ve7qw_000030,2142,1827,67,9,53
vggss,MFnTQnXK-Pc_000097,2143,374,763,883,100
vggss,MGlXtoSD6SA_000033,2144,141,1136,294,428
vggss,MHT46cURY6c_000030,2145,483,0,0,9
vggss,MHykFW1zgoA_000121,2146,2517,362,0,715
vggss,MI6AgoqRlZg_000069,2147,1168,53,115,350
vggss,MI6mYvpTgCM_000083,2148,0,0,1429,9067
vggss,MKC9LvRivTM_000030,2149,6401,0,0,3225
vggss,MKXeCiPtZwo_000280,2150,1049,683,2,67
vggss,MLMRHScRnhs_000042,2151,324,2101,1388,105
vggss,MM78BP5nkUs_000417,2152,312,0,0,3158
vggss,MMCrV1ia670_000030,2153,4582,707,0,0
vggss,MMVkRbIJ8Ms_000000,2154,2412,15,0,989
vggss,MMcIAn91Zrc_000005,2155,2961,824,42,538
vggss,MN-NfHbxdQE_000107,2156,2167,407,0,0
vggss,MNEuyIAtj3U_000172,2157,843,34,237,9
vggss,MNN2LtdpPc0_000170,2158,686,333,834,68
vggss,MNnlykTxbB0_000030,2159,1916,236,0,389
vggss,MON5q_Vvgx8_000062,2160,36,1411,228,611
vggss,MPW-geOjDG4_000197,2161,44,0,537,5460
vggss,MPe6ztPtF0Y_000030,2162,0,4695,124,0
vggss,MQ6ckvo-f2k_000050,2163,4723,0,91,2872
vggss,MQtUV_cFcm8_000020,2164,1108,1864,791,49
vggss,MT0ujxJyAvs_000108,2165,1441,6125,448,75
vggss,MUC3GjvBI7I_000030,2166,70,322,1066,105
vggss,MVLEz28ZdFU_000010,2167,753,228,500,2296
vggss,MW0ZTvRCS1o_000220,2168,7137,0,131,60
vggss,MX5ei7dDgPc_000137,2169,2308,504,178,240
vggss,MXoUiFrXVak_000011,2170,5575,123,5,93
vggss,MYLbHRi-eXA_000039,2171,221,0,0,991
vggss,MYv6qs-tjFY_000260,2172,607,254,41,1468
vggss,MYxhRD4RVmQ_000010,2173,377,0,0,5739
vggss,MZ7yHPG9ThU_000017,2174,117,161,366,2181
vggss,MZFo739aKwI_000109,2175,0,0,242,1065
vggss,M_0KYUcqS8g_000009,2176,17,0,2075,1810
vggss,M_3Mk2nMydQ_000030,2177,928,1106,494,348
vggss,MabWpP62b1E_000168,2178,35,0,0,1459
vggss,MasEB_CwVoI_000175,2179,388,373,454,573
vggss,MbPDtTzoOj4_000040,2180,2413,464,4,20
vggss,Mdwn6x9edFI_000530,2181,547,504,151,513
vggss,MeF_9KT_T8k_000040,2182,0,723,3313,426
vggss,Mel-OwQFWmo_000130,2183,2933,620,0,240
vggss,MetDvJdgZ64_000049,2184,365,18,1278,326
vggss,MgD5JedaXGs_000020,2185,340,53,222,804
vggss,Mgd0Hsgl8gU_000100,2186,4698,1,0,633
vggss,MiQZ0dGQuIA_000170,2187,914,0,76,2736
vggss,Mj6ezUbjRHE_000133,2188,508,10,219,181
vggss,MmMtqNIzmjg_000075,2189,746,819,0,1074
vggss,Mn8WGSW8jHY_000065,2190,86,663,1223,444
vggss,MnGVz1Xu4L4_000046,2191,4872,1617,0,263
vggss,MnGVz1Xu4L4_000075,2192,702,1815,0,130
vggss,MnH4tzgKXVc_000030,2193,2766,399,0,1129
vggss,MoWyfzqzZrk_000019,2194,1586,0,0,426
vggss,MoYPhggPrPg_000074,2195,13,610,901,66
vggss,MpWGx5odhh8_000160,2196,1376,214,0,388
vggss,MqJra27MtFc_000000,2197,596,1462,382,415
vggss,Mqlg9NYMidw_000011,2198,82,333,1203,1513
vggss,Mr--N4d6lIM_000323,2199,657,0,382,4328
vggss,Mr87MY9Vdiw_000002,2200,837,493,9,1271
vggss,MrHp70quN94_000030,2201,27,0,0,2823
vggss,Ms-M0gM_Sy8_000030,2202,1086,0,293,1132
vggss,Mt4F5APXeqI_000838,2203,4819,0,0,0
vggss,MueF0HZVVcg_000011,2204,5324,2049,0,0
vggss,Mw9Kg1um1pk_000050,2205,3932,0,0,114
vggss,MxSoqiN92v0_000134,2206,0,0,4268,386
vggss,My0YmR6tYAk_000060,2207,0,0,158,4453
vggss,MyUItl-2v0U_000050,2208,851,0,82,971
vggss,MyjxrBI9k4o_000080,2209,62,2062,36,0
vggss,N-kdCENmuAs_000039,2210,3729,841,2094,2530
vggss,N00JbKpZKKw_000446,2211,2326,452,0,0
vggss,N0c6P3Po5J0_000118,2212,438,0,0,760
vggss,N0d1cK2k1Eg_000000,2213,953,447,0,619
vggss,N0jVgldCwAk_000000,2214,104,1042,143,230
vggss,N1c73HkaxvY_000000,2215,5,424,212,842
vggss,N1dCXhy56po_000009,2216,0,75,509,821
vggss,N2CdQ4bWCkE_000022,2217,777,395,0,106
vggss,N3B-vKpsKoE_000125,2218,204,810,851,291
vggss,N4JQ0uzRjpA_000274,2219,2949,0,0,111
vggss,N4SfahxM8Z4_000004,2220,0,421,340,380
