scale,dataset,sample_index,sample_id,d_pos,d_neg_1,d_neg_2,d_neg_3,d_neg_4,D_min,D_mean,D_max,D_std,mean_minus_min,pos_minus_min,pos_minus_mean,negative_cv,weight_max,N_eff,weight_entropy,group,delta_iou,group_a
144k,vggss,3435,aqhhfkXKJ1o_000010,8.552784493076615e-06,2.7264219170319848e-05,4.03230260417331e-05,7.721097972535063e-06,8.748714208195452e-06,7.721097972535063e-06,2.1014264348195862e-05,4.03230260417331e-05,1.359266535621569e-05,1.3293166375660803e-05,8.316865205415525e-07,-1.246147985511925e-05,0.646830416282579,0.3673889721937344,3.3210660820959816,1.2769261985927651,transition,-0.0896034536820853,False
144k,vggss,3436,aridgcppt0g_000038,7.378790905931965e-05,0.0002086576860165,0.0002315393358003,0.0002489149919711,0.0002329045382793,0.0002086576860165,0.0002305041380168,0.0002489149919711,1.4344516061886838e-05,2.1846452000318092e-05,-0.0001348697769572,-0.0001567162289575,0.0622310566105274,0.4935533918444848,2.984045080223088,1.2301453458013578,B_close,-6.038962446000551e-05,False
144k,vggss,3437,as7MhTe961k_000170,4.913639713777229e-05,7.5635573011823e-05,0.0002518600376788,0.0001271125511266,0.0002040493127424,7.5635573011823e-05,0.0001646643686399,0.0002518600376788,6.798993302439275e-05,8.902879562810995e-05,-2.6499175874050707e-05,-0.0001155279715021,0.412900092387713,0.8711177213180177,1.292588099285974,0.4156143009880547,B_close,0.0072073705482877,False
144k,vggss,3438,asrePkOXpU0_000049,4.095654367120005e-05,1.6182830222533084e-05,3.22514351864811e-05,4.897354301647283e-05,4.3345971789676696e-05,1.6182830222533084e-05,3.518844505379093e-05,4.897354301647283e-05,1.2514127919697712e-05,1.9005614831257844e-05,2.4773713448666967e-05,5.768098617409123e-06,0.355631739355574,0.4588577870009775,3.1692584123087157,1.264422761546982,transition,0.0722885435181262,False
144k,vggss,3439,auC_LgwFF8g_000030,1.82683488674229e-05,9.961835530702956e-06,2.402561585768126e-05,3.894291148753837e-05,2.391119596723001e-05,9.961835530702956e-06,2.421038971078815e-05,3.894291148753837e-05,1.0249294517163353e-05,1.4248554180085192e-05,8.306513336719945e-06,-5.942040843365248e-06,0.4233428143701572,0.4000124520472323,3.4848824501491764,1.3135048549518715,B_close,-0.0018711258998111,False
144k,vggss,3440,avMMHoVQdTI_000039,9.623210644349456e-06,0.0001137919753091,3.1573530577588826e-05,0.0001345057971775,9.284590487368404e-05,3.1573530577588826e-05,9.317930198449176e-05,0.0001345057971775,3.849721980482457e-05,6.160577140690293e-05,-2.195031993323937e-05,-8.35560913401423e-05,0.4131520518497963,0.863338361164533,1.3265067047335617,0.5239677133372797,B_close,-0.0412579905425188,False
144k,vggss,3441,avtZJKydB-E_000079,6.796658453822602e-06,8.178872121789027e-06,8.773191802902147e-05,6.877466512378305e-05,2.453585148032289e-05,8.178872121789027e-06,4.730532668872911e-05,8.773191802902147e-05,3.2189168319789414e-05,3.912645456694008e-05,-1.3822136679664254e-06,-4.050866823490651e-05,0.6804554703024333,0.5949966305211716,2.176421939152404,0.9403430327404172,transition,-0.0573913798130535,False
144k,vggss,3442,awQP-69K3rY_000420,1.0463651051395573e-05,2.4356722860829905e-05,1.582113327458501e-05,2.2091189748607576e-05,1.905947465274949e-05,1.582113327458501e-05,2.0332130134192997e-05,2.4356722860829905e-05,3.211712237428986e-06,4.510996859607985e-06,-5.357482223189436e-06,-9.86847908279742e-06,0.157962408081767,0.294863509207939,3.9394813633820673,1.3786714790412593,B_close,-0.0413205417524206,False
144k,vggss,3443,awfbE0KxEjE_000380,3.0488648917526007e-05,3.990602999692783e-05,3.083792398683727e-05,7.565339183202013e-05,2.3193260858533904e-05,2.3193260858533904e-05,4.239765166857978e-05,7.565339183202013e-05,2.009097037747259e-05,1.920439081004588e-05,7.295388058992103e-06,-1.1909002751053777e-05,0.4738698863447119,0.4152644980526759,3.1290161910028926,1.2215903513811233,B_close,0.0199084594076283,False
144k,vggss,3444,awn0pAyJJYk_000030,6.934720295248553e-05,0.0001524832186987,0.0001211552225868,7.874677976360545e-05,7.003754581091926e-05,7.003754581091926e-05,0.000105605691715,0.0001524832186987,3.326328531847782e-05,3.556814590410795e-05,-6.903428584337234e-07,-3.625848876254168e-05,0.3149762553351526,0.5261703959965376,2.3527430663688182,0.984085932462054,B_close,-0.0331851295650763,False
144k,vggss,3445,axSlCt0ZHVI_000151,1.0548622412898112e-05,2.293030593136791e-05,1.1442073628131766e-05,2.2455084035755132e-05,1.165825506177498e-05,1.1442073628131766e-05,1.7121429664257448e-05,2.293030593136791e-05,5.574322249464105e-06,5.679356036125682e-06,-8.934512152336538e-07,-6.572807251359336e-06,0.3255757468140066,0.303760676833462,3.8308531124339256,1.3640499834517286,B_close,-0.0473910257619322,False
144k,vggss,3446,b-5nX20MGoE_000058,1.9135375623591244e-05,4.7427325625903904e-05,9.678864444140344e-05,2.576164115453139e-05,4.803165575140156e-05,2.576164115453139e-05,5.450231674331008e-05,9.678864444140344e-05,2.6010021609340988e-05,2.874067558877869e-05,-6.626265530940145e-06,-3.536694111971883e-05,0.4772278164218332,0.518457110226945,2.7024441653845424,1.1259330800047138,transition,0.093991433510872,False
144k,vggss,3447,b0KSxH37gVE_000100,2.842926005541813e-05,2.9057498977635987e-05,3.597299291868694e-05,8.731939306017011e-05,3.4498440072638914e-05,2.9057498977635987e-05,4.671208125728299e-05,8.731939306017011e-05,2.3585690029428465e-05,1.7654582279647002e-05,-6.282389222178608e-07,-1.8282821201864863e-05,0.5049162742186993,0.3721599592471356,3.194827056014899,1.2162041075901138,B_close,-0.0497081593149407,False
144k,vggss,3448,b2kGVB2Pz0Y_000249,2.032058364420664e-05,5.957921166555025e-05,4.445293234311976e-05,0.0001350759412162,0.000273548241239,4.445293234311976e-05,0.0001281640816159,0.000273548241239,9.068595339292813e-05,8.371114927285817e-05,-2.413234869891312e-05,-0.0001078434979717,0.7075769767121907,0.6282092523596644,1.926730720797705,0.7374950711776447,A_ogl_help,0.1419420906046912,True
144k,vggss,3449,b2yU1j1P7n4_000058,2.1367375666159205e-05,3.604013909352943e-05,3.3582778996787965e-05,8.839043584885076e-05,1.5226710274873769e-05,1.5226710274873769e-05,4.331001605351048e-05,8.839043584885076e-05,2.724145078805209e-05,2.8083305778636717e-05,6.140665391285438e-06,-2.1942640387351275e-05,0.6289873167997602,0.4982569610840509,2.7735009116221088,1.1338042903174026,B_close,-0.0029149898455843,False
144k,vggss,3450,b4glNhNvMYU_000340,4.288374475436285e-05,9.84853832051158e-05,3.225843465770595e-05,7.214857032522559e-05,1.987275027204305e-05,1.987275027204305e-05,5.56912846150226e-05,9.84853832051158e-05,3.136177205885849e-05,3.581853434297955e-05,2.30109944823198e-05,-1.2807539860659745e-05,0.5631360862952464,0.5533788711926008,2.31891909173074,0.986906390402594,transition,-0.0673378965377826,False
144k,vggss,3451,b6867WvTgOk_000080,2.041779043793213e-05,5.857373616890982e-05,2.47068874159595e-05,2.9065828130114824e-05,3.6201439797878265e-05,2.47068874159595e-05,3.71369728782156e-05,5.857373616890982e-05,1.303898428434368e-05,1.2430085462256102e-05,-4.2890969780273736e-06,-1.6719182440283475e-05,0.3511051998530632,0.3617935156660748,3.463178567500772,1.2985716264515306,B_close,-0.015906315459518,False
144k,vggss,3452,b6x51a8ipG0_000469,4.565315975924023e-05,5.090880586067215e-05,4.8580055590718985e-05,3.981338522862643e-05,8.022043766686693e-05,3.981338522862643e-05,5.488067108672112e-05,8.022043766686693e-05,1.5203620806144943e-05,1.5067285858094692e-05,5.839774530613795e-06,-9.227511327480896e-06,0.2770305192172403,0.3873027261758858,3.3597053859586947,1.2765947651070408,C_aud_better,-0.1744885736843243,False
144k,vggss,3453,b7-9-67LlGw_000106,3.363115683896467e-05,7.214827201096341e-05,7.941621879581362e-05,6.426143227145076e-05,0.000170129322214,6.426143227145076e-05,9.648881132306995e-05,0.000170129322214,4.285284142979183e-05,3.222737905161921e-05,-3.063027543248609e-05,-6.28576544841053e-05,0.444122389344286,0.4316425534000014,2.8847370863486685,1.1070893154432733,transition,0.073116734897341,False
144k,vggss,3454,b71sYw2hZB0_000030,7.626442311448045e-06,4.110540248802863e-05,9.224467066815124e-05,0.0001994200720218,0.000103977326944,4.110540248802863e-05,0.0001091868680305,0.0001994200720218,5.720859730573703e-05,6.808146554249106e-05,-3.3478960176580586e-05,-0.000101560425719,0.5239512620670299,0.8105455205243167,1.480527751685677,0.6214337906917857,A_ogl_help,0.122545763027456,True
144k,vggss,3455,b7fP0ON5qIU_000008,4.144331251154654e-05,2.5554056264809333e-05,2.1792528059449975e-05,3.029198342119344e-05,2.043481254077051e-05,2.043481254077051e-05,2.451834507155581e-05,3.029198342119344e-05,3.82468671206232e-06,4.0835325307853054e-06,2.100849997077603e-05,1.6924967439990724e-05,0.1559928576296697,0.2892534960187629,3.922138256886568,1.3761402426355809,B_close,0.0199621617619371,False
144k,vggss,3456,bA8mt0JI0Ko_000030,0.0001649435143917,0.0001256532705156,0.0001496152835898,0.0001508974091848,0.0001691117504378,0.0001256532705156,0.000148819428432,0.0001691117504378,1.5438592831266882e-05,2.316615791642107e-05,3.929024387616664e-05,1.612408595974557e-05,0.103740438959673,0.5076803077440298,2.8944123866732387,1.210676924647742,B_close,0.0088571191909702,False
144k,vggss,3457,bBfi3iEu9fk_000160,0.0002342981897527,0.0003331727639306,0.0004681976570282,0.0006616151658818,0.0006297880900092,0.0003331727639306,0.0005231934192124,0.0006616151658818,0.000131961535196,0.0001900206552818,-9.887457417789848e-05,-0.0002888952294597,0.2522232320787146,0.9943198196144284,1.011425060911234,0.0351478695655825,B_close,-0.0286609278896571,False
144k,vggss,3458,bC1qDfkRyEs_000087,9.449780191062018e-05,0.0002100080309901,0.0002590810472611,0.0002326154062757,0.0001670384372118,0.0001670384372118,0.0002171857304347,0.0002590810472611,3.376226760541186e-05,5.014729322283529e-05,-7.254063530126587e-05,-0.0001226879285241,0.155453433970238,0.7669282829625701,1.6273148972248992,0.745120089780853,B_close,0.0224982020928343,False
144k,vggss,3459,bD5MT2FoOJg_000030,0.0001315125555265,0.0001093817336368,0.0001265519531443,0.0001550459273857,0.0002040268445853,0.0001093817336368,0.000148751614688,0.0002040268445853,3.583916125962278e-05,3.936988105124328e-05,2.2130821889732036e-05,-1.723905916151125e-05,0.2409329225418789,0.5816572461124309,2.274141661604874,0.973356271482224,transition,-0.0693745168502202,False
144k,vggss,3460,bDpowdWB7lk_000021,8.294449071399868e-05,0.0001587022852618,0.0001363757619401,2.068959474854637e-05,0.0001383160124532,2.068959474854637e-05,0.0001135209136009,0.0001587022852618,5.430504379139079e-05,9.283131885240437e-05,6.22548959654523e-05,-3.057642288695206e-05,0.4783703906954462,0.9726555042057156,1.0567088908147206,0.1538203322176626,B_close,0.016664306212378,False
144k,vggss,3461,bE2g05K-B94_000049,2.687823689484503e-05,3.610631029005162e-05,4.5650580432266e-05,4.598658051691018e-05,6.286933057708666e-05,3.610631029005162e-05,4.7653200454078615e-05,6.286933057708666e-05,9.639105214530394e-06,1.154689016402699e-05,-9.228073395206591e-06,-2.0774963559233584e-05,0.2022761351321868,0.3652054790365875,3.6047092284141335,1.328806433666812,B_close,-0.0123983796727696,False
144k,vggss,3462,bFTkrENAIzk_000237,7.05062848282978e-05,0.0001037532201735,0.0001939343201229,7.781842577969655e-05,4.874667865806259e-05,4.874667865806259e-05,0.0001060631611835,0.0001939343201229,5.433603925560963e-05,5.731648252549349e-05,2.17596061702352e-05,-3.555687635525828e-05,0.5122988853931485,0.6875852366701851,1.8836921938531448,0.8171155463539591,A_ogl_help,0.1083552345322232,True
144k,vggss,3463,bGk6gbxWzCQ_000030,7.692055078223348e-05,4.875498416367918e-05,4.68661128252279e-05,0.0001308297069044,6.188223778735846e-05,4.68661128252279e-05,7.208326042018598e-05,0.0001308297069044,3.440682651456353e-05,2.521714759495808e-05,3.0054437957005572e-05,4.837290362047497e-06,0.4773206194336951,0.3947348813209919,2.938809770352106,1.1347903926404066,transition,0.0643776597771053,False
144k,vggss,3464,bHYb3-Qpmcc_000020,5.493061507877428e-06,7.286488835234195e-05,5.830434020026587e-05,4.023959627375007e-05,2.058082282019313e-05,2.058082282019313e-05,4.799741191163776e-05,7.286488835234195e-05,1.959896181023676e-05,2.741658909144462e-05,-1.5087761312315706e-05,-4.250435040376033e-05,0.4083337211247565,0.5427502727244136,2.6192453087323937,1.135330303056432,B_close,-0.0203326052216833,False
144k,vggss,3465,bHmbZDvqpyo_000020,0.0003844280145131,0.0003937215660698,9.946087811840698e-05,0.0001137739454861,0.0003999544132966,9.946087811840698e-05,0.0002517277007427,0.0003999544132966,0.0001452152195592,0.0001522668226243,0.0002849671363946,0.0001327003137703,0.5768742142035774,0.6336151475061605,1.8667326539196056,0.6571756216225456,B_close,-0.0098291813312802,False
144k,vggss,3466,bJGv9bWBwYI_000001,1.626551602385007e-05,1.697579318715725e-05,1.2549635357572695e-05,9.775842045200989e-06,4.509523569140583e-05,9.775842045200989e-06,2.1099126570334192e-05,4.509523569140583e-05,1.4090118022690635e-05,1.1323284525133204e-05,6.48967397864908e-06,-4.833610546484124e-06,0.6678057490067686,0.3427931486597544,3.4707160158559605,1.2949767897871505,transition,0.0943386155755518,False
144k,vggss,3467,bLT5nbwpVOw_000000,3.118372478638776e-05,0.000158224866027,0.0001395323924953,4.307561539462768e-05,0.0001000214324449,4.307561539462768e-05,0.0001102135765904,0.000158224866027,4.409099260404437e-05,6.713796119584003e-05,-1.189189060823992e-05,-7.902985180407995e-05,0.4000504653603426,0.8693954026581757,1.30531353988063,0.4809910780374093,B_close,-0.040686403375459,False
144k,vggss,3468,bM5Ha8d-DoM_000009,6.476794078480452e-05,8.282957423944026e-05,6.218135968083516e-05,5.4320422350429e-05,5.592801608145237e-05,5.4320422350429e-05,6.38148430880392e-05,8.282957423944026e-05,1.1364135846779804e-05,9.4944207376102e-06,1.0447518434375525e-05,9.53097696765326e-07,0.1780798211961721,0.3315263032868671,3.575174957446698,1.3185413705486138,transition,0.061627005809681,False
144k,vggss,3469,bNvp4y9WSGM_000030,2.9660419386345893e-05,1.9785205950029194e-05,3.397675754968077e-05,1.4329970326798502e-05,3.8104324630694464e-05,1.4329970326798502e-05,2.6549064614300733e-05,3.8104324630694464e-05,9.79477801721245e-06,1.221909428750223e-05,1.533044905954739e-05,3.1113547720451606e-06,0.3689311905902878,0.37235812344977,3.5303369746320423,1.3193871163965336,B_close,0.0088395380837706,False
144k,vggss,3470,bOD-pt3NWYc_000018,9.579154720995575e-06,6.477448914665729e-05,5.2395030252228025e-06,0.0001162032422143,1.5213811821013223e-05,5.2395030252228025e-06,5.035776155182248e-05,0.0001162032422143,4.419904923576928e-05,4.511825852659968e-05,4.339651695772773e-06,-4.07786068308269e-05,0.8777008324781205,0.5557369537127225,2.192594263202246,0.8957664910379102,transition,0.0952439166129206,False
144k,vggss,3471,bPzCbrmKoVY_000019,5.086536111775786e-05,6.606188253499568e-05,3.2975527574308217e-05,1.9407763829804026e-05,4.41396223322954e-05,1.9407763829804026e-05,4.064619906785083e-05,6.606188253499568e-05,1.7088529081881344e-05,2.1238435238046804e-05,3.145759728795383e-05,1.0219162049907029e-05,0.4204213302541624,0.4649580082157833,3.017978976638035,1.2194771352841045,B_close,-0.0308420210580175,False
144k,vggss,3472,bRCzdN1jfk0_000000,2.34385188377928e-05,7.627300510648638e-05,4.2678340832935646e-05,4.391950278659351e-05,9.281537495553492e-05,4.2678340832935646e-05,6.392155592038762e-05,9.281537495553492e-05,2.144042555694436e-05,2.124321508745197e-05,-1.9239821995142847e-05,-4.048303708259482e-05,0.3354177671089196,0.4207296405546047,2.8143282091401027,1.152859364450888,B_close,0.0430453491797493,False
144k,vggss,3473,bSItOIS0k5w_000008,5.2213421440683305e-05,6.631085852859542e-05,3.898368595400825e-05,6.235102046048269e-05,4.888906914857216e-05,3.898368595400825e-05,5.413365852291463e-05,6.631085852859542e-05,1.0872403411107249e-05,1.5149972568906378e-05,1.3229735486675054e-05,-1.920237082231324e-06,0.2008436840917557,0.4090415009785134,3.3975034402345328,1.2999801287502932,B_close,0.0312740078424972,False
144k,vggss,3474,bSpAlQLisrI_000030,2.5335530153824948e-05,3.0855087970849127e-05,6.309980381047353e-05,1.3934921298641711e-05,1.363216870231554e-05,1.363216870231554e-05,3.0380495445569977e-05,6.309980381047353e-05,2.013542733382896e-05,1.6748326743254438e-05,1.1703361451509409e-05,-5.044965291745029e-06,0.6627748178071621,0.3764571914342792,3.1120776282969698,1.216948778958598,A_ogl_help,0.1133051783328574,True
144k,vggss,3475,bVR288WbDXc_000030,9.283324288844597e-06,5.9673338910215534e-06,3.091624239459634e-05,3.865605685859919e-05,1.0997947356372606e-05,5.9673338910215534e-06,2.163439512514742e-05,3.865605685859919e-05,1.3550650221974192e-05,1.5667061234125867e-05,3.315990397823043e-06,-1.2351070836302824e-05,0.6263475425861649,0.4006524943418962,3.26086000860659,1.268982518925096,transition,0.0944219570347693,False
144k,vggss,3476,bVg-KMzzrVA_000137,7.992794053279795e-06,8.129292109515518e-05,7.279086275957525e-06,1.4859244402032346e-05,3.416886102058925e-05,7.279086275957525e-06,3.4400028198433574e-05,8.129292109515518e-05,2.8794029609571545e-05,2.712094192247605e-05,7.1370777732227e-07,-2.640723414515378e-05,0.8370350583283155,0.4620328658690109,2.770343594047277,1.119335773746315,B_close,0.0469955530684598,False
144k,vggss,3477,bWKYTH7OYXk_000220,8.065059773798566e-06,1.3225112525105942e-05,3.945421485695988e-05,6.0119327827123925e-06,3.703140100697056e-05,6.0119327827123925e-06,2.3930665292937192e-05,3.945421485695988e-05,1.4562792504817068e-05,1.79187325102248e-05,2.053126991086174e-06,-1.5865605519138626e-05,0.6085410633825996,0.4270040532874871,3.1409762732375626,1.247028291741197,B_close,0.0371831412929348,False
144k,vggss,3478,bWyrxAZCOhA_000020,3.137130624963902e-05,4.555477789836005e-05,5.299153053783812e-05,0.0001391116093145,0.0002631768584251,4.555477789836005e-05,0.0001252086940439,0.0002631768584251,8.77333609551326e-05,7.965391614561668e-05,-1.4183471648721024e-05,-9.38373877943377e-05,0.7006970372546034,0.5616726535594847,2.0232050296112014,0.7542572666665758,transition,-0.0591499164636828,False
144k,vggss,3479,bXTlmnjGx0Y_000049,0.0001178799284389,1.3798888176097536e-05,3.919580558431335e-05,6.118472083471715e-05,4.96622160426341e-05,1.3798888176097536e-05,4.096040765944053e-05,6.118472083471715e-05,1.7504329990584114e-05,2.7161519483343e-05,0.0001040810402628,7.691952077948372e-05,0.4273475531816326,0.5571507546862109,2.6106811379039194,1.1483970856152592,transition,0.0630038832454993,False
