row_type,dataset,method,feature_set,direction,AUROC,AUPRC,balanced_accuracy,F1,diagnostic_threshold,leakage_mean,leakage_std,extent_mean,extent_std,effect_size_cohen_d,Pearson_label,Spearman_label,num_pixels,note,accuracy,threshold,confusion_matrix,num_samples,positive_fraction
single_variable,flickr_144k,F34_agreement_core_similarity,prototype,lower=leakage,0.6380174561893222,0.643563616280586,0.6095940959409594,0.6095940959409594,-0.7331463508307934,0.6998369019384267,0.09656437026359546,0.7444662444111573,0.07901173029599874,-0.5058544965796561,-0.2452056541542878,-0.23905326452819106,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,K34_agreement_core_similarity,prototype,lower=leakage,0.6348328590296973,0.625428468631433,0.6084870848708488,0.5723498589278516,-0.6954905396560207,0.6817335185522634,0.10141769169886426,0.7264547071218668,0.0882461832437566,-0.4704505356369155,-0.22897582844083553,-0.233537380028978,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,F34_AUD_core_similarity,prototype,lower=leakage,0.6475772388720197,0.6522842300977378,0.6232472324723247,0.6280510018214936,-0.7485277802916244,0.7122172795065622,0.09468329592125294,0.7588342234843266,0.0766577623367755,-0.5411557208360959,-0.2611857157486403,-0.25561129509603564,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,K34_AUD_core_similarity,prototype,lower=leakage,0.6395490257485601,0.6313614950469226,0.6066420664206642,0.6298611111111111,-0.7463595629087649,0.6947574089611552,0.09990526570257953,0.7408521197257499,0.08674910152657751,-0.4926821362491528,-0.2391904452817103,-0.24170602102071492,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,F34_IMG_core_similarity,prototype,lower=leakage,0.635770210100625,0.6403676888546908,0.6143911439114391,0.6179159049360147,-0.7401534816599451,0.7039641135221602,0.0975893483745463,0.7478709449940679,0.07915464123168339,-0.49416033530666953,-0.2398668584130237,-0.23516091983112367,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,K34_IMG_core_similarity,prototype,lower=leakage,0.6334832042047357,0.6275761143271077,0.6092250922509225,0.5495533815397703,-0.6880394287290983,0.6864994391728576,0.10202461072138841,0.7309765523373891,0.08696543555170394,-0.4691949026157319,-0.22839661207405526,-0.23119970912269275,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
linear_probe_OOF,flickr_144k,PREDICTION,PREDICTION,,0.6150226712599229,0.5832512368020499,0.5870848708487084,0.6202918221920597,,,,,,,,,,,0.5870848708487085,0.5,"[[677, 678], [441, 914]]",2710,0.5
linear_probe_OOF,flickr_144k,WITHOUT_PROTOTYPE,WITHOUT_PROTOTYPE,,0.6599278332266718,0.6362202115083229,0.6180811808118081,0.6218487394957983,,,,,,,,,,,0.6180811808118081,0.5,"[[824, 531], [504, 851]]",2710,0.5
linear_probe_OOF,flickr_144k,WITH_PROTOTYPE,WITH_PROTOTYPE,,0.6786481665554662,0.669771427149726,0.6321033210332103,0.6286778398510242,,,,,,,,,,,0.6321033210332103,0.5,"[[869, 486], [511, 844]]",2710,0.5
linear_probe_OOF,flickr_144k,PROTOTYPE_ONLY,PROTOTYPE_ONLY,,0.6480184093353849,0.6544445565773116,0.6158671586715867,0.5954139137193937,,,,,,,,,,,0.6158671586715867,0.5,"[[903, 452], [589, 766]]",2710,0.5
