sample_index,sample_id,dataset,fold,IoU_AUD,intrinsic_IoU_AUD_binary,IoU_IMG,IoU_PROP_F34,IoU_PROP_K34,TP,FP,FN,IoU_expand_star,IoU_shrink_star,intrinsic_expand_gain,intrinsic_shrink_gain,intrinsic_error_type,candidate_5_2_error_type,candidate_5_2_expand_gain,candidate_5_2_shrink_gain,AUD_ONLY_pixels,TRUE_EXTENT_pixels,CONTEXT_LEAKAGE_pixels,AUD_ONLY_true_extent_ratio,AUD_ONLY_leakage_ratio,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,group_IMG_ONLY_SHRINK,AUD_OVER_EXPANSION,group_PROP_ONLY,group_PROP_HURT,probe_sampled_pixels,routing_sampled_pixels,OOF_predicted_leakage_ratio_PREDICTION,OOF_mean_leakage_probability_PREDICTION,transfer_from_flickr_144k_predicted_leakage_ratio_PREDICTION,transfer_from_flickr_144k_mean_leakage_probability_PREDICTION,OOF_predicted_leakage_ratio_WITHOUT_PROTOTYPE,OOF_mean_leakage_probability_WITHOUT_PROTOTYPE,transfer_from_flickr_144k_predicted_leakage_ratio_WITHOUT_PROTOTYPE,transfer_from_flickr_144k_mean_leakage_probability_WITHOUT_PROTOTYPE,OOF_predicted_leakage_ratio_WITH_PROTOTYPE,OOF_mean_leakage_probability_WITH_PROTOTYPE,transfer_from_flickr_144k_predicted_leakage_ratio_WITH_PROTOTYPE,transfer_from_flickr_144k_mean_leakage_probability_WITH_PROTOTYPE,OOF_predicted_leakage_ratio_PROTOTYPE_ONLY,OOF_mean_leakage_probability_PROTOTYPE_ONLY,transfer_from_flickr_144k_predicted_leakage_ratio_PROTOTYPE_ONLY,transfer_from_flickr_144k_mean_leakage_probability_PROTOTYPE_ONLY
2428,PeWX2XHqnTw_000043,vggss_144k,2,0.6210045662100456,0.6210045662100456,0.5278896572687894,0.6881437451790009,0.6325583194707726,13464,4846,3371,0.7764863244315299,0.7997623997623997,0.15548175822148425,0.17875783355235408,INTRINSIC_SHRINK,EXPAND,0.039506735562525264,0.0,57,57,0,1.0,0.0,False,False,True,False,False,False,True,False,False,0,12,0.5,0.49708796919935394,1.0,0.564836473730789,0.0,0.3757448280083544,1.0,0.657334319058296,0.0,0.4032916232081612,1.0,0.6908536454633792,1.0,0.5320646733169826,0.0,0.4569996655081267
2429,Pf4C7fuB9hM_000090,vggss_144k,3,0.3521825660076954,0.3521825660076954,0.4452821095390547,0.46874337783428693,0.37943850420264164,13272,24413,0,0.3521825660076954,1.0,0.0,0.6478174339923046,INTRINSIC_SHRINK,SHRINK,0.0,0.09394421884434295,9028,337,8691,0.037328311918475854,0.9626716880815241,False,False,False,True,False,False,True,False,False,12,12,0.6666666666666666,0.5133403522598244,0.5833333333333334,0.5033274398578441,0.8333333333333334,0.5495656900631324,0.5,0.48696319489869805,0.6666666666666666,0.5288046806171705,0.5833333333333334,0.5083351019400877,0.4166666666666667,0.47185288213676757,0.16666666666666666,0.4750495311824095
2430,PfF-ishRsno_000048,vggss_144k,1,0.8103879345108477,0.8103879345108477,0.8010204081632653,0.7091100371502778,0.6520788401629524,20096,2828,1874,0.8859585450439551,0.9147018661811561,0.07557061053310743,0.10431393167030845,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,21,21,0,1.0,0.0,False,False,True,False,False,False,True,False,False,0,12,0.3333333333333333,0.498037750437756,1.0,0.5805224925420843,1.0,0.6775589641019635,1.0,0.6564741333817169,1.0,0.7039470272711671,1.0,0.6349836196402322,1.0,0.6164078041871881,0.0,0.46981554615058424
2431,PkDHPoMjvJ8_000030,vggss_144k,3,0.2505403214912873,0.2505403214912873,0.24384779991975392,0.2067982902503562,0.19601958995534643,7419,21447,746,0.2757328110225584,0.9086344151867728,0.025192489531271123,0.6580940936954855,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0038084937409411657,1193,152,1041,0.12740989103101424,0.8725901089689857,False,False,False,True,False,False,True,False,False,12,12,0.75,0.5138586196611505,0.9166666666666666,0.5546514820383516,0.16666666666666666,0.4591323267789616,0.16666666666666666,0.4499743946807056,0.08333333333333333,0.41785678757594474,0.08333333333333333,0.27031903342889413,0.0,0.37588253023953705,0.0,0.21420948104033444
2432,Pkm7v1pHu6Y_000030,vggss_144k,4,0.23809063677650014,0.23809063677650014,0.2646806072758522,0.22612419700214131,0.19035356526665465,7392,23655,0,0.23809063677650014,1.0,0.0,0.7619093632234999,INTRINSIC_SHRINK,SHRINK,0.0,0.030192308819260744,3494,0,3494,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.4166666666666667,0.49540496156871255,0.75,0.517990972403729,0.75,0.5214112082605529,0.5,0.46666641168692496,0.75,0.5337454216743959,0.3333333333333333,0.45901358332664977,1.0,0.5783087917474773,0.25,0.4540064089666996
2433,PlF1Z9YWZck_000075,vggss_144k,1,0.7980251709764882,0.7980251709764882,0.7523464380967892,0.8472769028871391,0.8792780694257926,39440,2994,6988,0.9394196916353041,0.8494873783061946,0.14139452065881597,0.05146220732970641,INTRINSIC_EXPAND,EXPAND,0.08661498358799424,0.0,2792,2487,305,0.8907593123209169,0.1092406876790831,False,False,True,False,False,False,False,False,False,12,12,0.5833333333333334,0.49988952745820137,0.8333333333333334,0.559480635581393,0.4166666666666667,0.46590435072792236,0.5,0.4889847051942098,0.4166666666666667,0.4687575367633796,0.4166666666666667,0.49083789010664586,0.3333333333333333,0.49142750033088206,0.4166666666666667,0.4432179728503039
2434,PlGrb1DKbao_000130,vggss_144k,0,0.6747672286731136,0.6747672286731136,0.6786040417675785,0.463268218274861,0.46742402174968445,18770,8377,670,0.6988532192544128,0.9655349794238683,0.024085990581299233,0.2907677507507548,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.006161817978414308,4394,1678,2716,0.38188438780154754,0.6181156121984525,False,False,True,False,False,False,True,False,True,12,12,0.3333333333333333,0.4550147425365017,0.5833333333333334,0.4947828575338953,0.08333333333333333,0.33447070523520445,0.08333333333333333,0.37396217717075625,0.08333333333333333,0.36787616731037276,0.3333333333333333,0.4275606285116209,0.3333333333333333,0.46974051480251305,0.25,0.4083137023735226
2435,PqlmyFDIeUM_000039,vggss_144k,1,0.4426396456031366,0.4426396456031366,0.4921119592875318,0.8199477964059834,0.8715993198639728,17386,206,21686,0.9947553337746321,0.4449733824733825,0.5521156881714955,0.0023337368702458505,INTRINSIC_EXPAND,EXPAND,0.42895967426083614,0.0,122,122,0,1.0,0.0,False,False,False,True,False,False,False,True,False,0,12,0.3333333333333333,0.4941825437282601,1.0,0.5536670193179462,0.75,0.5295517036415945,1.0,0.6000925574710418,0.5833333333333334,0.512205987307317,0.9166666666666666,0.5334269306142128,0.0,0.4194762381871325,0.0,0.29559704592563457
2436,PrAm5YVvXx8_000010,vggss_144k,4,0.38166678893698186,0.38166678893698186,0.3834766560647112,0.3144526859968532,0.2882297719026717,10405,15902,955,0.4166972342454699,0.9159330985915493,0.035030445308488034,0.5342663096545675,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.006535301932358684,2744,639,2105,0.23287172011661808,0.767128279883382,False,False,False,True,False,False,True,False,False,12,12,0.75,0.5262347608585688,1.0,0.564984795164312,0.5833333333333334,0.5013541506698619,0.5,0.5289962326634404,0.5,0.4929809885209327,0.3333333333333333,0.4751320470196145,0.3333333333333333,0.48273182911675067,0.0,0.3595494849926147
2437,PskdIQWvg3c_000021,vggss_144k,4,0.5629126508309934,0.5629126508309934,0.5859832305015029,0.3937415399315232,0.39622339146924496,14835,11519,0,0.5629126508309934,1.0,0.0,0.4370873491690066,INTRINSIC_SHRINK,SHRINK,0.0,0.029371978391473097,1358,19,1339,0.013991163475699559,0.9860088365243005,False,False,True,False,False,False,True,False,True,12,12,0.5,0.49412276224366797,0.8333333333333334,0.5413292080297524,0.9166666666666666,0.6456041088781256,0.5,0.5329385011488266,0.8333333333333334,0.6762359263907075,0.8333333333333334,0.6256005472213054,0.75,0.5671353252400666,0.5833333333333334,0.4959339088970954
2438,Pswmht-tZZM_000038,vggss_144k,4,0.09315170740809853,0.09315170740809853,0.10199411572409284,0.06485475237748792,0.05889153670103579,2496,24299,0,0.09315170740809853,1.0,0.0,0.9068482925919015,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.009835584224184027,2559,0,2559,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.5833333333333334,0.5136542397914703,0.9166666666666666,0.5386934062616592,0.5833333333333334,0.5340425670841639,0.4166666666666667,0.4594011055725435,0.5833333333333334,0.5274466674832402,0.08333333333333333,0.401035481156822,0.5,0.4989189876865077,0.0,0.3512173683411477
2439,PtXXQg3DpcI_000264,vggss_144k,4,0.1569141193595342,0.1569141193595342,0.15460738615991396,0.0842417848630485,0.07489491784486053,2156,11584,0,0.1569141193595342,1.0,0.0,0.8430858806404657,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.007065193083422905,592,0,592,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.5,0.4874805961083661,0.75,0.5274163120018049,0.75,0.5095609571714886,0.8333333333333334,0.5690305911320175,0.4166666666666667,0.4829710859568958,0.5,0.4859657346557238,0.0,0.41116611286321136,0.0,0.26842816950123943
2440,PuNLqr0oZeo_000170,vggss_144k,1,0.066445004558374,0.066445004558374,0.08978715094708065,0.07825675035528186,0.06573990555526078,2478,34816,0,0.066445004558374,1.0,0.0,0.933554995441626,INTRINSIC_SHRINK,SHRINK,0.0,0.023342146388706644,11868,179,11689,0.01508257499157398,0.984917425008426,False,False,False,True,False,False,True,False,False,12,12,0.25,0.4516239757872877,0.25,0.46084985555246955,0.25,0.42979754528776254,0.5,0.4829525125009338,0.25,0.42444535160055535,0.25,0.4521736462120874,0.5833333333333334,0.48815965636965136,0.08333333333333333,0.4093571855271379
2441,PuvTDLP8lwM_000030,vggss_144k,2,0.6635421805624075,0.6635421805624075,0.6473200408543897,0.7616636528028933,0.6884657836644592,14795,2198,5304,0.9014217159259094,0.7361062739439773,0.23787953536350182,0.07256409338156977,INTRINSIC_EXPAND,EXPAND,0.09812147224048573,0.0,382,341,41,0.8926701570680629,0.10732984293193717,False,False,True,False,False,False,False,False,False,12,12,0.6666666666666666,0.5101557391293351,1.0,0.5769781755575,1.0,0.6036286042288209,1.0,0.5795983565768447,1.0,0.6172367907545078,1.0,0.5914709672658313,0.16666666666666666,0.4852389364814705,0.0,0.3931208012128089
2442,PvqxX8mqtUc_000050,vggss_144k,4,0.14217918909449948,0.14217918909449948,0.13652211144412502,0.10481333646395867,0.10230319697490546,4464,26933,0,0.14217918909449948,1.0,0.0,0.8578208109055006,INTRINSIC_SHRINK,SHRINK,0.0,0.010870490337735572,2230,0,2230,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.6666666666666666,0.5245350727927104,0.8333333333333334,0.5434428617792652,0.6666666666666666,0.6011348633615391,0.25,0.4677095410594117,0.75,0.6113598270107573,0.08333333333333333,0.41969283856207157,0.9166666666666666,0.5684493684585552,0.0,0.39555100067909293
2443,Pvsrn7bxz9Y_000024,vggss_144k,1,0.7073434932018526,0.7073434932018526,0.5752272910129536,0.6123080892788028,0.5876089922296696,18937,6556,1279,0.755117286717466,0.9367332805698456,0.047773793515613394,0.22938978736799298,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,7198,4641,2557,0.6447624340094471,0.35523756599055295,False,False,True,False,False,False,True,False,False,12,12,0.5833333333333334,0.5448429323547952,0.5833333333333334,0.5283501162067032,1.0,0.6611627178288032,0.75,0.5694808068404429,0.9166666666666666,0.6678075761749488,0.75,0.5764936368741,0.8333333333333334,0.5699530212470646,0.25,0.4554108575057454
2444,PwC9_vE_rqk_000120,vggss_144k,0,0.7289730284541256,0.7289730284541256,0.6235202626803767,0.8546268656716418,0.8766702014846235,25568,578,8928,0.9835205565376062,0.7411873840445269,0.2545475280834806,0.012214355590401293,INTRINSIC_EXPAND,EXPAND,0.1476971730304979,0.0,4515,4160,355,0.9213732004429679,0.07862679955703211,False,False,True,False,False,False,False,False,False,12,12,0.5,0.5165593729517247,0.75,0.545077096546471,0.16666666666666666,0.4286888562732358,0.08333333333333333,0.3956478503192404,0.25,0.4580039858175593,0.16666666666666666,0.3902853829836493,0.5,0.5022474054218506,0.0,0.4025107794091339
2445,PyXQVNaAbHc_000030,vggss_144k,0,0.44552637880118123,0.44552637880118123,0.4952425347555458,0.565109389243391,0.6280134001883033,16746,6031,14810,0.8395455875701705,0.5306756242869819,0.39401920876898927,0.08514924548580066,INTRINSIC_EXPAND,EXPAND,0.1998647772896623,0.0,2499,1239,1260,0.4957983193277311,0.5042016806722689,False,False,False,True,True,False,False,True,False,12,12,0.5,0.49894966884493397,0.6666666666666666,0.5332121676532353,0.16666666666666666,0.4344541828159887,0.4166666666666667,0.4727057819956551,0.08333333333333333,0.38140041598296365,0.16666666666666666,0.34782182264194694,0.0,0.39244265646447163,0.0,0.27751883864633875
2446,PyponzntqzM_000036,vggss_144k,0,0.6866979525727812,0.6866979525727812,0.5468269789849656,0.6587772434896646,0.7817335853602808,33070,422,14666,0.9912371776236555,0.6927685604156193,0.3045392250508743,0.006070607842838083,INTRINSIC_EXPAND,EXPAND,0.10987214883111318,0.0,6847,6827,20,0.9970790127062947,0.0029209872937052722,False,False,True,False,False,False,False,False,False,12,12,0.5,0.5040082687880408,0.6666666666666666,0.5121523935978176,0.08333333333333333,0.4221498532662576,0.25,0.4547850906922645,0.16666666666666666,0.4232540327188103,0.25,0.4455356531843875,0.3333333333333333,0.4724761535883126,0.25,0.4132241069630631
2447,Pyt8O3N6-wk_000110,vggss_144k,1,0.4471115378460554,0.4471115378460554,0.41182833082242054,0.45237201822567674,0.45714856329730136,13970,11250,6025,0.6399423907825252,0.6986746686671668,0.19283085293646984,0.25156313082111137,INTRINSIC_SHRINK,EXPAND,0.010037025451245962,0.0,8667,3309,5358,0.3817930079612323,0.6182069920387677,False,False,False,True,False,False,True,False,False,12,12,0.6666666666666666,0.5235730936425321,0.5,0.5252987509405167,0.75,0.5857089485602226,0.8333333333333334,0.5659895484099996,0.75,0.5918645633605065,0.75,0.5772054643282403,0.4166666666666667,0.5017738020405883,0.16666666666666666,0.4093581556927654
2448,PzS_cNwa4xM_000000,vggss_144k,1,0.6129255135393691,0.6129255135393691,0.6250945245763898,0.6993101506405744,0.7052486334447805,23065,10506,4060,0.7208152852701231,0.8503225806451613,0.10788977173075398,0.23739706710579223,INTRINSIC_SHRINK,EXPAND,0.06558665107220585,0.010964697915609167,2715,789,1926,0.2906077348066298,0.7093922651933702,False,False,True,False,False,False,True,False,False,12,12,0.6666666666666666,0.5157931330007504,1.0,0.5735773203635336,0.75,0.5769864136970757,0.5833333333333334,0.5028517324095018,0.75,0.5899049200206932,0.5833333333333334,0.5058413558607556,0.9166666666666666,0.5422174896182251,0.25,0.4605913316732706
2449,Q-aa-3xMOdg_000045,vggss_144k,3,0.047181127548980406,0.047181127548980406,0.044370094743754106,0.035516372795969774,0.041412520064205455,1416,28593,3,0.04728108756497401,0.9978858350951374,9.996001599360538e-05,0.950704707546157,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0006115010455922942,384,0,384,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.16666666666666666,0.4587487818121214,0.5833333333333334,0.5181263917069464,1.0,0.7711190107831213,0.9166666666666666,0.5844422829905881,0.9166666666666666,0.7923496635938426,0.3333333333333333,0.46478618676779343,0.8333333333333334,0.676585569087618,0.0,0.32936371139237497
2450,Q1CMSV81_ws_000030,vggss_144k,0,0.37761557177615573,0.37761557177615573,0.44403976022459973,0.46021892337681813,0.39173839071257005,12416,16408,4056,0.5009732360097323,0.753763963088878,0.12335766423357658,0.3761483913127223,INTRINSIC_SHRINK,SHRINK,0.049290706911912785,0.06265319032383287,7355,818,6537,0.11121685927940177,0.8887831407205983,False,False,False,True,True,False,True,False,False,12,12,0.5,0.4805948344509852,0.5833333333333334,0.4767244057588433,0.16666666666666666,0.4250040643617936,0.25,0.4638837028944059,0.3333333333333333,0.4466888643321118,0.4166666666666667,0.46542092527509554,0.5833333333333334,0.5109254427832786,0.0,0.3798076016304319
2451,Q22V0AgIHr8_000103,vggss_144k,4,0.11190046156933574,0.11190046156933574,0.18096845384914967,0.07364167040862146,0.07185567010309278,2788,22127,0,0.11190046156933574,1.0,0.0,0.8880995384306642,INTRINSIC_SHRINK,SHRINK,0.0,0.06906799227981393,9509,0,9509,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.9166666666666666,0.619696466142159,0.9166666666666666,0.6072151874937578,0.5833333333333334,0.5059214028029283,0.6666666666666666,0.5337714356310211,0.5833333333333334,0.4769131041233668,0.3333333333333333,0.45925181366730805,0.3333333333333333,0.46080139133764003,0.0,0.31867381398705835
2452,Q2m7w_aktCo_000000,vggss_144k,1,0.0959227757526664,0.0959227757526664,0.11458291335725516,0.07711301044634378,0.07322666254412409,2842,26786,0,0.0959227757526664,1.0,0.0,0.9040772242473336,INTRINSIC_SHRINK,SHRINK,0.0,0.01866013760458876,4825,0,4825,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.5833333333333334,0.543681160904896,0.5,0.5070519911850072,0.5833333333333334,0.5306051162119775,0.8333333333333334,0.521138102967869,0.5833333333333334,0.5270416744915701,0.6666666666666666,0.5399554371392525,0.4166666666666667,0.4994149270367592,0.16666666666666666,0.39807340648551953
2453,Q3aNijPpxGU_000033,vggss_144k,1,0.6371306376360809,0.6371306376360809,0.6115457652867452,0.5292840392576937,0.509988537743573,16387,6417,2916,0.7505054432348367,0.8489353986426981,0.11337480559875579,0.21180476100661716,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,758,429,329,0.5659630606860159,0.4340369393139842,False,False,True,False,False,False,True,False,False,12,12,0.6666666666666666,0.5096782475103682,0.8333333333333334,0.5451974365873695,0.16666666666666666,0.4158919934046961,0.6666666666666666,0.5443786497910016,0.16666666666666666,0.4294754695776577,0.8333333333333334,0.5491476561008044,0.5,0.49740344955924365,0.0,0.39981072421305425
2454,Q4cVLAbRVDc_000045,vggss_144k,1,0.5755150187471036,0.5755150187471036,0.608481363589691,0.43611167719584265,0.39501094322706537,13661,8757,1319,0.631082276614568,0.9119492656875835,0.055567257867464304,0.33643424694047985,INTRINSIC_SHRINK,SHRINK,0.0,0.032966344842587314,6068,1809,4259,0.29812129202373105,0.701878707976269,False,False,True,False,False,False,True,False,True,12,12,0.5833333333333334,0.49166950579721796,0.5833333333333334,0.5014634350878313,0.4166666666666667,0.47002009031629655,0.4166666666666667,0.47689272318656845,0.4166666666666667,0.4651530396316972,0.25,0.43840243040384635,0.0,0.44998143155175113,0.0,0.3058426746300011
2455,Q5o7RYwXkvI_000070,vggss_144k,4,0.2591231937301004,0.2591231937301004,0.30190617509416734,0.1788430981439535,0.15494566650068833,5290,15125,0,0.2591231937301004,1.0,0.0,0.7408768062698996,INTRINSIC_SHRINK,SHRINK,0.0,0.04640990087542113,3101,0,3101,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.9166666666666666,0.5552607256727681,1.0,0.5608188989174696,0.16666666666666666,0.46569714238007337,0.6666666666666666,0.5365028499112878,0.25,0.4668900640098128,0.6666666666666666,0.5297458459610124,0.4166666666666667,0.4955023323082441,0.16666666666666666,0.37995011457039624
2456,Q5zz22v6QR4_000012,vggss_144k,1,0.4445704857172321,0.4445704857172321,0.4344482891195694,0.362043991416309,0.3449007231748141,12933,15594,564,0.463957925131484,0.9582129362080463,0.01938743941425186,0.5136424504908141,INTRINSIC_SHRINK,SHRINK,0.0,0.018078674496735614,2923,565,2358,0.19329456038316797,0.806705439616832,False,False,False,True,False,False,True,False,False,12,12,0.5833333333333334,0.5393775883789172,0.6666666666666666,0.5206771295308642,0.3333333333333333,0.4663243300487632,0.5,0.48944176617143853,0.3333333333333333,0.462109185816948,0.4166666666666667,0.4417516047064798,0.6666666666666666,0.5174687178230831,0.0,0.35444088379583455
2457,Q6rij_svhuc_000030,vggss_144k,3,0.6655126152248236,0.6655126152248236,0.534506573898808,0.5842617492636701,0.48154928472422,15378,4636,3093,0.7993681568355909,0.8325483189865194,0.1338555416107673,0.16703570376169574,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,8490,4930,3560,0.5806831566548881,0.4193168433451119,False,False,True,False,False,False,True,False,False,12,12,0.6666666666666666,0.5275566784596193,0.6666666666666666,0.5079776209476939,0.6666666666666666,0.49879231422440307,0.6666666666666666,0.5269503104568108,0.6666666666666666,0.49907751012860163,0.6666666666666666,0.551207867074533,0.16666666666666666,0.44932666820443834,0.0,0.3743987852867601
2458,QAWuHvVCI6g_000030,vggss_144k,2,0.15219194690830196,0.15219194690830196,0.16331701304481802,0.12076866597463098,0.1133582071817296,4770,26572,0,0.15219194690830196,1.0,0.0,0.847808053091698,INTRINSIC_SHRINK,SHRINK,0.0,0.015996762939728792,2981,0,2981,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.5833333333333334,0.5174692930045589,0.75,0.5166971342904719,0.75,0.5540452599542921,0.5,0.48843935488085705,0.75,0.5508710633599508,0.5,0.46564685915745163,0.75,0.5280417735483115,0.0,0.41080568178182464
2459,QAgy9r331v0_000030,vggss_144k,4,0.14184832668099479,0.14184832668099479,0.21055829851879984,0.10394090517079756,0.08801955990220049,2772,16770,0,0.14184832668099479,1.0,0.0,0.8581516733190052,INTRINSIC_SHRINK,SHRINK,0.0,0.07038657110631094,6481,0,6481,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.75,0.5282687042068756,0.75,0.5331447960836222,0.8333333333333334,0.6972015644650779,0.75,0.6245573624189803,0.9166666666666666,0.7202802764154819,0.9166666666666666,0.6908915463559385,0.6666666666666666,0.5911230714817265,0.5833333333333334,0.5621993717261103
2460,QAjepby044Q_000040,vggss_144k,3,0.5634653077224617,0.5634653077224617,0.6235547886108714,0.37047551454932576,0.3465529892728607,7187,2837,2731,0.777577420619365,0.7246420649324461,0.21411211289690324,0.16117675720998437,INTRINSIC_EXPAND,SHRINK,0.0,0.04607991102213449,1326,137,1189,0.1033182503770739,0.8966817496229261,False,False,True,False,False,False,True,False,True,12,12,0.3333333333333333,0.4485506157752845,0.25,0.396136675743308,0.3333333333333333,0.4336986072356546,0.3333333333333333,0.42177530958362786,0.16666666666666666,0.4023846826712783,0.16666666666666666,0.39791062755566403,0.0,0.39677903314669144,0.0,0.23896329294603025
2461,QAoCyTYnAuc_000011,vggss_144k,3,0.5868742223281179,0.5868742223281179,0.5757085761357049,0.5505241626182562,0.5416726713743575,22168,14605,1000,0.6133481587377227,0.9568370165745856,0.026473936409604826,0.3699627942464677,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,8354,3358,4996,0.40196313143404355,0.5980368685659564,False,False,True,False,False,False,True,False,False,12,12,0.25,0.479816059071502,0.5833333333333334,0.4745071447347023,0.6666666666666666,0.5490964891491171,0.75,0.5378883653068699,0.5833333333333334,0.5406218296609668,0.6666666666666666,0.5368497802982998,0.6666666666666666,0.5272056743951791,0.08333333333333333,0.4226999345230084
2462,QBMDnMRwQCc_000070,vggss_144k,2,0.3693575720228008,0.3693575720228008,0.3929367392422424,0.32869395833987874,0.32235613136486896,9590,15248,1126,0.41272531197042056,0.8949234789100411,0.04336773994761978,0.5255659068872403,INTRINSIC_SHRINK,SHRINK,0.0,0.03160459723151804,3521,422,3099,0.1198523146833286,0.8801476853166714,False,False,False,True,True,False,True,False,False,12,12,0.4166666666666667,0.48025750453631405,0.4166666666666667,0.5063388564515262,0.3333333333333333,0.4395691194649043,0.3333333333333333,0.4429612283081758,0.75,0.5709903231596388,1.0,0.7259956853603761,1.0,0.7221146884048486,1.0,0.7371784924511967
2463,QBj5dyzsJkY_000007,vggss_144k,4,0.558576290646656,0.558576290646656,0.5401410309589351,0.512755905511811,0.5016127031385684,13622,7275,3490,0.7016853241481117,0.7960495558672277,0.14310903350145565,0.23747326522057166,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.001278954654984843,78,8,70,0.10256410256410256,0.8974358974358975,False,False,True,False,False,False,True,False,False,12,12,0.3333333333333333,0.49225624186247213,1.0,0.5480519884985652,1.0,0.5749452070416434,1.0,0.6556941404091244,1.0,0.5761687640556346,1.0,0.646815163049655,1.0,0.5665534141207308,0.0,0.45005657332636034
2464,QBk4A5qgzNc_000200,vggss_144k,2,0.2504042613906592,0.2504042613906592,0.2337402885682575,0.16757909478642816,0.15274594563230728,5265,15761,0,0.2504042613906592,1.0,0.0,0.7495957386093408,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.003000946290911799,249,0,249,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.4166666666666667,0.49295081410359143,1.0,0.5587829604427367,0.25,0.4491119560526417,0.3333333333333333,0.4747529158913588,0.25,0.45338343547896837,0.25,0.47032703927115094,0.8333333333333334,0.5129864964817751,0.0,0.4171593410777505
2465,QDfyTkOWfyM_000236,vggss_144k,3,0.08347280971364231,0.08347280971364231,0.08146891918335399,0.08732369059383703,0.07572845790266453,2743,29945,173,0.08873740908675938,0.9406721536351166,0.005264599373117074,0.8571993439214742,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,2899,245,2654,0.08451190065539842,0.9154880993446016,False,False,False,True,False,False,True,False,False,12,12,0.3333333333333333,0.4699047735733981,0.75,0.5355606339508463,0.8333333333333334,0.6182274883417614,0.75,0.5399922753102467,0.8333333333333334,0.6787382666487232,0.5,0.572611799053328,0.9166666666666666,0.6642234525770908,0.4166666666666667,0.5102212117393765
2466,QDqBJwoQcNY_000080,vggss_144k,4,0.713798934854489,0.713798934854489,0.662044129108549,0.6547890339064981,0.6344562782831284,28280,8623,2716,0.7823519018652667,0.912375790424571,0.06855296701077773,0.19857685557008198,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,6194,3646,2548,0.5886341620923474,0.4113658379076526,False,False,True,False,False,False,True,False,False,12,12,0.6666666666666666,0.5359701763599164,0.75,0.5417987312670759,0.5833333333333334,0.5272926495168871,0.5,0.49564944890073165,0.5833333333333334,0.534835186817906,0.5,0.5145089603187695,0.3333333333333333,0.47414037401002124,0.25,0.4419552751418127
2467,QEE70zlVRoM_000019,vggss_144k,0,0.2552944056800098,0.2552944056800098,0.24787695791658804,0.24416322314049588,0.2257829055804097,8342,22926,1408,0.29838413514506057,0.8555897435897436,0.0430897294650508,0.6002953379097338,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0019183880536716713,2497,461,2036,0.18462154585502602,0.815378454144974,False,False,False,True,False,False,True,False,False,12,12,0.8333333333333334,0.5366638071973734,0.9166666666666666,0.5566630656929652,0.4166666666666667,0.47968927920374904,0.6666666666666666,0.542346153637118,0.25,0.4370752386807996,0.16666666666666666,0.39699545106916245,0.0,0.4127353916679224,0.0,0.306088020095129
2468,QEcZFvGVGf0_000111,vggss_144k,4,0.2761713564096752,0.2761713564096752,0.24326756663205262,0.5063563026049601,0.5053786574870912,8529,7123,15231,0.769355308745912,0.3589646464646465,0.49318395233623674,0.08279329005497127,INTRINSIC_EXPAND,EXPAND,0.2301849461952849,0.0,3499,1501,1998,0.4289797084881395,0.5710202915118605,False,False,False,True,False,False,False,True,False,12,12,0.5,0.5330150191292851,0.75,0.5346291663941264,0.5,0.4788123109223235,0.4166666666666667,0.4917381730052328,0.4166666666666667,0.48655078484967645,0.5,0.508673358888203,0.3333333333333333,0.47334053373054324,0.0,0.3481282532798784
