scale,dataset,sample_id,sample_index,positive_excess_total_mass,positive_excess_mean,positive_excess_max,positive_excess_area_gt0,positive_excess_area_ge_0p1,positive_excess_aud_mass_ratio,query_excess_total_mass,query_excess_mean,query_excess_max,query_excess_area_gt0,excess_gt_mass,excess_nearfp_mass,excess_bg_mass,excess_gt_ratio,excess_nearfp_ratio,excess_bg_ratio,excess_fp_ratio,removefp_count,removetp_count,addfp_count,addtp_count,overlap_removefp_excess,excess_precision_removefp,overlap_removetp_excess,excess_precision_removetp,excess_mean_removefp,excess_mean_removetp,excess_mean_retainedfp,excess_mean_retaintp,aud_iou,ogl_iou,ogl_minus_aud_iou,group,groupA,aud_better,ogl_help
144k,flickr,6098668510,226,2405.235595703125,0.04793597757816315,0.18782687187194824,0.6615314094387755,0.201171875,0.0753050297498703,784.8218994140625,0.015641380101442337,0.15223842859268188,0.33846859056122447,1894.586669921875,2.358816385269165,508.29010009765625,0.7876927852630615,0.000980700715444982,0.21132653951644897,0.21230724453926086,691,4157,1452,469,0.5065123010130246,0.010544391889856295,0.7474140004811162,0.09360407314795288,0.022550947964191437,0.056393906474113464,0.007703098934143782,0.04609052091836929,0.727776774175618,0.6114172960468123,-0.11635947812880576,C_aud_better,False,True,False
144k,flickr,6158154336,227,2094.407958984375,0.041741229593753815,0.1588156372308731,0.8421356823979592,0.08382493622448979,0.06992872059345245,110.02664184570312,0.0021928141359239817,0.05472366139292717,0.1578643176020408,1168.1983642578125,7.873597145080566,918.3359985351562,0.5577701926231384,0.003759342711418867,0.4384704530239105,0.4422297775745392,0,4443,0,825,0.0,0.0,0.7864055818140896,0.08268843923796,,0.038065213710069656,,0.025416933000087738,0.8342063274614405,0.7431946750044321,-0.09101165245700837,other,False,False,False
144k,flickr,6185482260,228,2516.345703125,0.05015038326382637,0.19058170914649963,0.8792251275510204,0.10728236607142858,0.0786900520324707,112.7038803100586,0.0022461710032075644,0.13637365400791168,0.1207748724489796,1757.6658935546875,14.306217193603516,744.373779296875,0.6984993815422058,0.0056853145360946655,0.2958153784275055,0.30150070786476135,570,5335,0,275,0.9982456140350877,0.012897814851754466,0.8894095595126523,0.10755734880768882,0.07170043885707855,0.056551799178123474,0.018377287313342094,0.03492075204849243,0.7597993531056412,0.6365977946090443,-0.12320155849659686,C_aud_better,False,True,False
144k,flickr,6289328021,229,3272.718994140625,0.065224789083004,0.22300618886947632,0.771125637755102,0.28952088647959184,0.11713609844446182,516.0055541992188,0.010283911600708961,0.15790528059005737,0.22887436224489796,1165.8343505859375,5.409693241119385,2101.47509765625,0.3562280535697937,0.00165296602062881,0.6421189904212952,0.6437719464302063,3111,2030,0,37,0.3876567020250723,0.03116923395017058,0.46995073891625616,0.024656259691925978,0.019819285720586777,0.024609459564089775,0.010397786274552345,0.04452764242887497,0.636793086463977,0.6750598272812403,0.03826674081726322,other,False,False,False
144k,flickr,6458319057,230,1042.4510498046875,0.020775889977812767,0.10499665141105652,0.5007971938775511,0.001953125,0.034310877323150635,1347.7554931640625,0.026860561221837997,0.1832880973815918,0.499202806122449,424.71954345703125,6.088074207305908,611.6434326171875,0.4074239730834961,0.005840153433382511,0.5867359042167664,0.5925760269165039,466,2125,989,638,0.0,0.0,0.02447058823529412,0.0020694046482012097,0.0,8.619704021839425e-05,0.014944756403565407,0.02021639049053192,0.6942117679236897,0.6299879081015719,-0.06422385982211776,other,False,False,False
144k,flickr,6669466181,231,6465.888671875,0.12886416912078857,0.36498862504959106,0.9252431441326531,0.6055086096938775,0.2184084951877594,155.68795776367188,0.0031028371304273605,0.0975790023803711,0.07475685586734694,2713.972900390625,43.38752365112305,3708.5283203125,0.4197370409965515,0.0067102182656526566,0.5735527873039246,0.5802629590034485,4263,4125,0,0,1.0,0.09182552504038773,0.8814545454545455,0.07831987075928917,0.21769237518310547,0.13296762108802795,0.16031089425086975,0.07566757500171661,0.5850052462560809,0.5312637928497866,-0.053741453406294215,other,False,False,False
144k,flickr,6755812421,232,1582.9090576171875,0.03154713660478592,0.1775001883506775,0.7655452806122449,0.04575892857142857,0.05813424289226532,276.0914001464844,0.00550245912745595,0.11557334661483765,0.2344547193877551,608.5791015625,5.8017578125,968.5281372070312,0.38446876406669617,0.0036652502603828907,0.6118659377098083,0.6155312061309814,1202,217,29,854,0.7096505823627288,0.02220660210350932,1.0,0.005649276267832969,0.019955161958932877,0.05351940169930458,0.007938497699797153,0.02466263808310032,0.8343111076461301,0.8941402340638467,0.05982912641771654,other,False,False,False
144k,flickr,6897499873,233,5460.6279296875,0.10882947593927383,0.3307637870311737,0.8538145727040817,0.49045360331632654,0.19127246737480164,461.244384765625,0.009192530065774918,0.16051387786865234,0.14618542729591838,1778.880126953125,19.290325164794922,3662.45751953125,0.3257647454738617,0.0035326203797012568,0.6707026362419128,0.6742352247238159,3443,2362,0,0,0.6299738600058089,0.05062907028313998,0.9445385266723116,0.052076282066244955,0.06355650722980499,0.07124204933643341,0.03624722361564636,0.08974573016166687,0.68671785411577,0.735133020344288,0.048415166228517936,other,False,False,False
144k,flickr,7178293884,234,4035.53662109375,0.0804276242852211,0.28096285462379456,0.7264429209183674,0.42759486607142855,0.1236315593123436,1040.7322998046875,0.02074163593351841,0.18544679880142212,0.2735570790816326,3915.8544921875,0.5117676258087158,119.17022705078125,0.9703429341316223,0.00012681525549851358,0.029530206695199013,0.029657021164894104,3982,7304,0,3229,0.18960321446509293,0.020713305898491085,0.6710021905805038,0.13445816186556928,0.006021843757480383,0.10046470910310745,0.0021856895182281733,0.08028937876224518,0.617312178110349,0.5905206399267492,-0.026791538183599806,other,False,False,False
144k,flickr,7387939334,235,1384.8831787109375,0.02760051004588604,0.1850121021270752,0.6112683354591837,0.06228077168367347,0.040804896503686905,532.62890625,0.010615212842822075,0.09793621301651001,0.3887316645408163,728.393798828125,1.6992812156677246,654.7901000976562,0.5259604454040527,0.0012270213337615132,0.4728125035762787,0.4740395247936249,6054,2803,0,0,0.5601255368351503,0.110560464282221,0.7345701034605779,0.06713181833001858,0.010816867463290691,0.032114069908857346,0.0015885063912719488,0.027522100135684013,0.5660830005412443,0.5949016052477201,0.028818604706475792,other,False,False,False
144k,flickr,7560517176,236,1805.2449951171875,0.03597825765609741,0.1886742115020752,0.6447704081632653,0.08490114795918367,0.06259356439113617,565.974365234375,0.01127978228032589,0.10959853231906891,0.3552295918367347,581.1122436523438,8.00046443939209,1216.13232421875,0.32190215587615967,0.004431788809597492,0.6736660599708557,0.6780979037284851,1873,4284,267,323,0.5611318739989322,0.03248639960435213,0.5996732026143791,0.07940776458951533,0.028868472203612328,0.03614494949579239,0.000464841810753569,0.014707373455166817,0.6076699783310847,0.5385507373211394,-0.06911924100994526,other,False,False,False
144k,flickr,7623513024,237,3051.799560546875,0.06082189828157425,0.1885404884815216,0.8760562818877551,0.22849569515306123,0.13147088885307312,82.79224395751953,0.0016500367783010006,0.047171711921691895,0.1239437181122449,202.19363403320312,11.82668685913086,2837.779296875,0.0662539005279541,0.0038753156550228596,0.9298707842826843,0.9337460994720459,3226,419,0,0,0.5545567265964042,0.04069886479969061,0.9331742243436754,0.008895056532520419,0.03022727370262146,0.0421014130115509,0.02937915362417698,0.014629773795604706,0.5782341290524341,0.7205177587674116,0.14228362971497754,A_ogl_help,False,False,True
144k,flickr,7733838448,238,3038.74853515625,0.06056179478764534,0.25165507197380066,0.732421875,0.2954599808673469,0.08309388160705566,291.9083251953125,0.0058176880702376366,0.08088523149490356,0.267578125,2140.90283203125,23.396434783935547,874.4490356445312,0.7045344114303589,0.007699365261942148,0.28776615858078003,0.29546552896499634,3708,3632,0,346,0.48651564185544766,0.04908843537414966,0.7188876651982379,0.07104761904761905,0.04005960002541542,0.04942619055509567,0.05885445326566696,0.0566062368452549,0.6950571039396479,0.6783248230242543,-0.016732280915393583,other,False,False,False
144k,flickr,7740990330,239,3449.009765625,0.06873823702335358,0.17619943618774414,0.8778101084183674,0.31325733418367346,0.11691959202289581,139.66525268554688,0.0027835071086883545,0.08765137195587158,0.12218989158163265,2469.577392578125,18.310043334960938,961.1224975585938,0.7160250544548035,0.005308782681822777,0.278666228055954,0.2839750051498413,20,3338,265,987,1.0,0.00045408105346804407,0.628220491312163,0.04761039845612442,0.10105222463607788,0.03125675395131111,0.14638251066207886,0.08176685869693756,0.7360475417097299,0.6496689468485934,-0.08637859486113642,other,False,False,False
144k,flickr,7897462346,240,3363.2119140625,0.06702829897403717,0.22629663348197937,0.8345424107142857,0.284976881377551,0.11132191866636276,209.5674285888672,0.004176646936684847,0.09754741191864014,0.16545758928571427,2040.484619140625,26.854604721069336,1295.873046875,0.6067070960998535,0.007984808646142483,0.385308176279068,0.39329299330711365,559,5192,0,0,0.7942754919499105,0.010603238286287434,0.9782357473035439,0.12129244877489612,0.07096308469772339,0.1038815900683403,0.09042894840240479,0.04778261482715607,0.8424979178111321,0.7145878907309312,-0.12791002708020094,C_aud_better,False,True,False
144k,flickr,8250285374,241,7325.50341796875,0.14599616825580597,0.392117977142334,0.9525868941326531,0.6613321109693877,0.2675328254699707,48.66535186767578,0.000969893008004874,0.05602174997329712,0.04741310586734694,4812.6650390625,45.79987335205078,2467.038330078125,0.6569739580154419,0.006252112798392773,0.33677390217781067,0.3430260121822357,966,2009,0,567,1.0,0.020210473460677447,1.0,0.04203192668995962,0.1517634093761444,0.2314022034406662,,0.17163291573524475,0.7561879267535692,0.7391575977428456,-0.017030329010723544,other,False,False,False
144k,flickr,8294094053,242,2376.637939453125,0.047366030514240265,0.1422317922115326,0.8718112244897959,0.043825733418367346,0.09285174310207367,81.93925476074219,0.0016330367652699351,0.055415838956832886,0.12818877551020408,1363.5281982421875,4.295848369598389,1008.8138427734375,0.5737214684486389,0.0018075316911563277,0.424470990896225,0.4262785017490387,0,1718,0,1725,0.0,0.0,0.9167636786961583,0.036004937820043895,,0.06263942271471024,,0.03997292369604111,0.6829473605447267,0.6859029518500505,0.002955591305323746,other,False,False,False
144k,flickr,8311669586,243,1878.5711669921875,0.03743963688611984,0.19131208956241608,0.6420200892857143,0.11918048469387756,0.06456194818019867,575.9711303710938,0.01147901639342308,0.11964848637580872,0.3579799107142857,745.4878540039062,2.925091505050659,1130.158203125,0.39683768153190613,0.0015570831019431353,0.601605236530304,0.6031622886657715,3990,849,0,469,0.18646616541353384,0.023095548519277333,0.7055359246171967,0.018594399950332154,0.0018647500546649098,0.035063404589891434,0.007642204873263836,0.02327023260295391,0.547901983984087,0.6205375767328208,0.07263559274873388,other,False,False,False
144k,flickr,8396975855,244,887.5653686523438,0.017689041793346405,0.15440958738327026,0.4105747767857143,0.03509646045918367,0.030211767181754112,1574.35205078125,0.03137659654021263,0.16949236392974854,0.5894252232142857,275.8849792480469,0.9609009623527527,610.719482421875,0.3108334243297577,0.0010826255893334746,0.6880839467048645,0.6891665458679199,3568,2418,0,0,0.05241031390134529,0.009077229260715499,0.304383788254756,0.03572642104752197,0.0003637928166426718,0.0076969643123447895,1.245443428388171e-07,0.0163626316934824,0.6874386653581943,0.7490606247546407,0.061621959396446435,other,False,False,False
144k,flickr,9060997789,245,4370.38427734375,0.08710108697414398,0.30084118247032166,0.8823939732142857,0.3680046237244898,0.14475740492343903,197.29954528808594,0.003932149615138769,0.12379974126815796,0.11760602678571429,2854.1953125,22.439075469970703,1493.7496337890625,0.6530765295028687,0.005134348291903734,0.3417890965938568,0.34692344069480896,1030,2567,58,66,0.8242718446601942,0.019175607001693958,0.6805609661082976,0.03945793337097685,0.030928608030080795,0.06389127671718597,0.1205354630947113,0.0869307667016983,0.7355631399317406,0.6869070505306263,-0.04865608940111432,other,False,False,False
144k,flickr,9309351423,246,4850.30078125,0.09666575491428375,0.29057520627975464,0.8800422512755102,0.43807796556122447,0.1826811134815216,215.6251220703125,0.004297375679016113,0.20300202071666718,0.11995774872448979,1486.6854248046875,29.027938842773438,3334.587158203125,0.30651405453681946,0.005984771065413952,0.6875011324882507,0.6934858560562134,3514,2042,9,191,0.9464997154240182,0.07532214597911996,0.9471106758080313,0.04379826528070294,0.14299555122852325,0.1658686101436615,0.13112379610538483,0.06586069613695145,0.635012192834365,0.6788820921488299,0.04386989931446483,other,False,False,False
144k,flickr,9456627660,247,1707.29052734375,0.03402603790163994,0.15537196397781372,0.7941047512755102,0.05253507653061224,0.06902822852134705,313.9388732910156,0.006256753578782082,0.1496022641658783,0.2058952487244898,611.2213745117188,8.641972541809082,1087.42724609375,0.35800665616989136,0.005061805248260498,0.6369315981864929,0.6419934034347534,796,364,182,183,0.8994974874371859,0.017969632325260384,0.5164835164835165,0.004718283347973397,0.02085823006927967,0.021366672590374947,0.032091427594423294,0.03277494013309479,0.6766215585627625,0.6886122215876642,0.011990663024901704,other,False,False,False
144k,flickr,9636000842,248,4135.30322265625,0.08241596072912216,0.2676882743835449,0.8902463329081632,0.3565648915816326,0.12406519055366516,104.74349212646484,0.002087521832436323,0.05359739065170288,0.10975366709183673,3435.23974609375,10.33656120300293,689.726806640625,0.8307104706764221,0.0024995896965265274,0.16678990423679352,0.1692894846200943,1138,2234,0,229,0.7855887521968365,0.02001387987194699,0.9852282900626679,0.04927354541180685,0.06244596466422081,0.1435467153787613,0.014689023606479168,0.07490968704223633,0.7005440933822427,0.6887569134638389,-0.011787179918403723,other,False,False,False
144k,flickr,9761803312,249,5036.88232421875,0.10038429498672485,0.2600557804107666,0.8629623724489796,0.4919483418367347,0.1596086621284485,349.6978759765625,0.0069694253616034985,0.12364506721496582,0.13703762755102042,2378.537353515625,17.27779197692871,2641.0673828125,0.4722241163253784,0.0034302552230656147,0.5243456363677979,0.5277759432792664,2573,3645,0,0,0.5472211426350564,0.03251732101616628,0.9813443072702333,0.08260969976905312,0.05063977092504501,0.1383918970823288,0.010747185908257961,0.0814216360449791,0.7595285657211346,0.7160796188270918,-0.04344894689404277,other,False,False,False
